200 400 600 800 1000 1200 1400 1600 1800 2000 2200 2400 2600 2800 3000 3200 3400 3600 3800 4000 4200 4400 4600 4800 5000 5200 5400 5600 5800 6000 6200 6400 6600 6800 7000 7200 7400 7600 7800 8000 8200 8400 8600 8800 9000 9200 9400 9600 9800 10000
(1.7468781861164215+0.19832680480445522j) (3.4943728269577092+0.3968711815430648j) (5.243102261412464+0.5958519212963284j) (6.993688733711665+0.7954902863137518j) (8.746760334703444+0.9960112874105418j) (10.502953051873124+1.1976450271460415j) (12.262912890059757+1.4006281246331642j) (14.027298093732483+1.6052052480785677j) (15.796781495107053+1.8116307834393726j) (17.572053014691374+2.0201706717919814j) (19.353822343664593+2.231104453358593j) (21.142821840879364+2.4447275628759373j) (22.939809681289006+2.6613539294380604j) (24.745573297328875+2.881318944519298j) (26.560933160288705+3.104982875116388j) (28.386746955088675+3.332734815539617j) (30.223914209190962+3.564997292230005j) (32.073381444670034+3.802231662256209j) (33.936147931760445+4.044944479385551j) (35.81327213239327+4.293695043841142j) (37.70587893311418+4.549104405701845j) (39.615167777884174+4.811866160887346j) (41.542421821747986+5.082759467467517j) (43.48901823475116+5.3626648248760045j) (45.456439789350384+5.652583307860243j) (47.44628785984803+5.953660141927738j) (49.46029694262572+6.2672137628659925j) (51.500350760688995+6.594771840264859j) (53.56849992865028+6.93811619186707j) (55.66698099820622+7.299339110158662j) (57.7982364371695+7.680914416688852j) (59.96493464965486+8.085787623434612j) (62.169988413208415+8.517491008729461j) (64.41656891716083+8.980291333902116j) (66.70811065610765+9.479380500432624j) (69.04829931127935+10.021122884047374j) (71.44102970609177+10.613377628726541j) (73.89031275001426+11.265920099187737j) (76.40009701436064+11.990994165709843j) (78.97394894853643+12.804035954723377j) (81.6145002806928+13.724619348028213j) (84.32251255750525+14.777681323947304j) (87.09531084203633+15.995084609236041j) (89.92417191124882+17.41754967023336j) (92.78996113914135+19.096896176684325j) (95.65578749847049+21.09826232483444j) (98.45448302327875+23.501182510062485j) (101.06704993253874+26.39603701608635j) (103.28647576809355+29.865109303279496j) (104.76768990304102+33.91696864896166j)
(1.7536573725632036+0.19909647861837934j) (3.5079340343245917+0.3984115333919574j) (5.263451230849174+0.5981649707596877j) (7.020834025235802+0.7985790637627659j) (8.78071340826667+0.9998798516994696j) (10.543728272648467+1.2022984772379683j) (12.31052755505035+1.4060726162822723j) (14.081772463453603+1.6114480135420666j) (15.858138830161899+1.8186801539698372j) (17.640319616988524+2.0280361025432274j) (19.429027601934855+2.2397965501716204j) (21.224998280028203+2.4542581101832677j) (23.028993014971295+2.671735918211462j) (24.84180248293692+2.892566598757759j) (26.66425045530691+3.1171116747917926j) (28.497197973470143+3.3457615131327136j) (30.3415479760462+3.578939918927066j) (32.19825044712921+3.817109518442392j) (34.06830816335021+4.060778102136748j) (35.952783127688114+4.310506141489658j) (37.85280378877039+4.566915746010093j) (39.76957315549153+4.830701394543233j) (41.70437792731375+5.102642862073434j) (43.658598769204126+5.383620875676897j) (45.633721864468285+5.674636179260577j) (47.631351874913385+5.976832877121578j) (49.653226419632844+6.291527175907914j) (51.70123214131274+6.620242973187285j) (53.777422346485665+6.9647561755709715j) (55.884036058451876+7.327150206950516j) (58.02351806859878+7.709885937768099j) (60.198539149815915+8.115890296981801j) (62.41201490291114+8.548669210576406j) (64.66712058042607+9.012452365569153j) (66.96729741019983+9.512379785574481j) (69.31624300091434+10.054743525309172j) (71.71787366845939+10.647302190498484j) (74.1762388589448+11.299691730509391j) (76.69535543117237+12.023963252323249j) (79.27890937495528+12.835287474964252j) (81.92973953070162+13.752875303845274j) (84.64896345507745+14.80117283978686j) (87.43451475068139+16.01139155613823j) (90.27870667724086+17.423416859776967j) (93.16416657507605+19.088066262333246j) (96.05699571612408+21.069447381852985j) (98.89509576456356+23.446513174375763j) (101.56795082054329+26.31091953650244j) (103.88197141499434+29.752017226340985j) (105.5087861501643+33.80112978045869j)
(1.7603630084992552+0.1998577966407539j) (3.521347995087285+0.3999351182007579j) (5.283578897402182+0.600452722607053j) (7.047683483295993+0.8016338405422683j) (8.814295458700064+1.0037054771142753j) (10.584056450284384+1.206899752129954j) (12.357618150840539+1.4114553323972316j) (14.135644550688603+1.6176189696072305j) (15.918814294488785+1.8256471737546218j) (17.707823189891045+2.0358080544360835j) (19.50338689722416+2.248383367618076j) (21.306243832756294+2.463670812073751j) (23.117158322002002+2.6819866279631808j) (24.93692404419518+2.9036685603679695j) (26.76636781445345+3.1290792635161204j) (28.60635375642375+3.3586102376003746j) (30.457787925373818+3.5926864103784864j) (32.3216234498458+3.8317715012611084j) (34.19886626911274+4.076374337811107j) (36.0905815537198+4.327056335410357j) (37.99790090714398+4.584440402811934j) (39.92203045764674+4.849221602726217j) (41.864259959982+5.122179981886434j) (43.825973035378084+5.404196095089735j) (45.80865868294462+5.696269890367903j) (47.81392419268039+5.999543808278441j) (49.843509573685665+6.315331191526476j) (51.899303571566634+6.645151420994663j) (53.98336127134021+6.990773616815414j) (56.097923142565094+7.354271303754303j) (58.245435144028264+7.738091186886253j) (60.4285691060274+8.145140181319112j) (62.65024195322668+8.578896176135139j) (64.91363126732514+9.043549804646993j) (67.22218297106548+9.54418689401537j) (69.57960414882041+10.08702447347576j) (71.98982956592975+10.679717471124638j) (74.45694327221513+11.331758791200174j) (76.98502507913474+12.055002578412306j) (79.57787289066123+12.864349223550391j) (82.2385211860199+13.778640652167912j) (84.9684254873647+14.821824097748037j) (87.76609857610876+16.024447550490816j) (90.62484136048388+17.425539365648746j) (93.52896121677293+19.07486976743806j) (96.44741548894393+21.03541514164594j) (99.32295875059795+23.385311554173615j) (102.05326183906863+26.216925008271126j) (104.45800519074476+29.625325240398826j) (106.22676822654715+33.66178276799982j)
(1.7669946959089045+0.200610713685972j) (3.5346138960633406+0.40144184359542934j) (5.303484066660937+0.6027150411555166j) (7.074235514933388+0.8046544356014396j) (8.847504494162088+1.0074879371279786j) (10.623935193661637+1.2114485796992311j) (12.404181886596417+1.4167759551412702j) (14.188911164431357+1.6237177526230604j) (15.97880429646156+1.8325314332687745j) (17.774559740750295+2.0434860720830343j) (19.576895835551873+2.2568644045697552j) (21.38655370359176+2.47296512196431j) (23.204300405482954+2.6921054671738665j) (25.030932383157072+2.9146241937381676j) (26.867279239538174+3.1408849628745035j) (28.714207906888028+3.371280269618411j) (30.572627263351432+3.6062360090575316j) (32.44349326530122+3.8462168187753263j) (34.32781467211362+4.09173236530308j) (36.226659449959975+4.34334478248933j) (38.141161951871304+4.6016775206888445j) (40.07253098233447+4.867425930779079j) (42.02205886528417+5.1413699905188395j) (43.99113164327895+5.424389688366885j) (45.981240540780206+5.71748371918661j) (47.99399482228944+6.021792327488079j) (50.031136161048806+6.338625370734401j) (52.0945545970897+6.669496986316625j) (54.18630609038628+7.016168656170961j) (56.30863154315603+7.380703006719564j) (58.463976939170536+7.765531404957979j) (60.65501387062034+8.173539376525612j) (62.884659104501345+8.608175162547909j) (65.15609083723263+9.073588461276964j) (67.47275766882622+9.574808715923513j) (69.838373728309+10.117975401620743j) (72.25688920664979+10.71063686640078j) (74.73241884037387+11.362139661002542j) (77.26910007011016+12.08413720944493j) (79.87083509551002+12.891255267493307j) (82.54084257199848+13.801961655837067j) (85.28089797367501+14.839698058006407j) (88.09006398035908+16.034338806666476j) (90.96258046118167+17.42403667743331j) (93.8843529745324+19.057475784253455j) (96.82705781406962+20.996412985842895j) (99.73807973420008+23.317957639760607j) (102.52295272734811+26.114674137602062j) (105.01435497430151+29.48610065234648j) (106.92064563165314+33.500679479619464j)
(1.773552052880386+0.20135518640052663j) (3.5477309734392084+0.4029316228727478j) (5.323165592932014+0.6049517963619933j) (7.100488592621708+0.8076406755788753j) (8.88033860537254+1.011227015101237j) (10.66336221187596+1.2159447000997297j) (12.450216089991903+1.422034181578879j) (14.241569251238017+1.629744016749297j) (16.038105401960145+1.8393325440468071j) (17.84052545539549+2.0510697248035825j) (19.64955022356228+2.265239188720343j) (21.465923321169544+2.4821405267512975j) (23.290414317612704+2.7020918830917j) (25.12382217766133+2.9254329080418j) (26.96697903675142+3.1525281460988777j) (28.820754362910986+3.383770949346275j) (30.68605956438492+3.6195880258856095j) (32.56385310999297+3.8604447577673033j) (34.45514623820628+4.106851454005872j) (36.36100934077204+4.359370743642498j) (38.28257911731017+4.618626363813283j) (40.221066608252706+4.885313661552535j) (42.177766224112226+5.160212209740685j) (44.15406589813434+5.444201042744542j) (46.151458494901235+5.738277153217099j) (48.1715546060615+6.043578068124394j) (50.21609685078606+6.361409552569929j) (52.286975764230704+6.693279792268229j) (54.386247288765794+7.040941803735812j) (56.51615175865243+7.40644634809263j) (58.67913405544117+7.792208324102873j) (60.877864255286404+8.201090548561735j) (63.115257505997505+8.636510078056777j) (65.39449092656524+9.102573893240294j) (67.71901380083382+9.604252997324393j) (70.09254489690139+10.147606958141541j) (72.51904683341913+10.740074876390404j) (75.00266114228107+11.390853958290762j) (77.54757759592714+12.111393581537293j) (80.15779510204301+12.916041160153412j) (82.83670507752606+13.822886139050501j) (85.58638502740307+14.854859233744001j) (88.40641843655712+16.041152923869593j) (91.29193579165809+17.419029199296503j) (94.23035945683819+19.036053272584212j) (97.19594757397078+20.95268600422648j) (100.14048871993187+23.244824906481487j) (102.9770348810869+26.004774017105568j) (105.55089066576397+29.335393687765706j) (107.58963872721104+33.3196146640944j)
(1.780034713145978+0.2020911732107327j) (3.5606984947886566+0.4044043729242216j) (5.3426223778515585+0.6071628636635451j) (7.126441252407242+0.8105923945860029j) (8.912795963272576+1.0149225040063308j) (10.702335311406745+1.2203878654225213j) (12.495718203873752+1.4272297232682176j) (14.29361589137252+1.635697433474644j) (16.09671432997942+1.8460501381192531j) (17.905716693184285+2.0585586059715775j) (19.72134606299174+2.2735072758324884j) (21.54434833208827+2.491196545946495j) (23.375495352900725+2.711945360742695j) (25.215588373867035+2.9360941561047746j) (27.065461808477007+3.164008236771665j) (28.92598738869637+3.3960816749434177j) (30.798078761331052+3.6327418385326857j) (32.68269659377371+3.8744546817852954j) (34.58085426441524+4.121730961565412j) (36.49362422275728+4.375133581221995j) (38.42214511475222+4.635286312942324j) (40.36762977978461+4.902884211904514j) (42.33137423632643+5.178706115387888j) (44.3147677824903+5.463629722633306j) (46.31930434357261+5.7586498837723985j) (48.3465951980331+6.064900898091744j) (50.398383201186114+6.383683846020491j) (52.47655859408584+6.716500272737152j) (54.58317642092538+7.065093927379557j) (56.720475461556056+7.431502771902994j) (58.89089838469124+7.818124150109938j) (61.097112491766964+8.227796907666663j) (63.342029871918704+8.663905455241789j) (65.62882489941033+9.130512372626681j) (67.96094557601387+9.632528298386958j) (70.3421129332974+10.175930714327848j) (72.77629905191857+10.76804703924132j) (75.26766840282517+11.417922456224634j) (77.82045783314157+12.136799394823699j) (80.43875542370844+12.938743805125819j) (83.12611402106613+13.84146331284854j) (85.88489539027977+14.867373466098579j) (88.71517501398021+16.04497859341892j) (91.6129261783581+17.41063786379783j) (94.56700751819498+19.01077053648953j) (97.55412276838528+20.90447624411854j) (100.53023648386144+23.166279085957594j) (103.41555817431343+25.88781547969073j) (106.06756752509231+29.174229256380954j) (108.23317381870035+33.12039600485347j)
(1.7864423256322697+0.20281863427161376j) (3.5735157581711072+0.40586001413300843j) (5.361853369027818+0.6093481238210942j) (7.1520920920895845+0.8135094339954535j) (8.94487481673487+1.0185742061567595j) (10.74085239334606+1.2247778393629045j) (12.540685782996482+1.4323623058605788j) (14.34504829503141+1.6415776911430227j) (16.15462794832518+1.8526838674588375j) (17.9701299821482+2.06595233237189j) (19.792279545240284+2.2816682489953446j) (21.621824594877552+2.5001327308226133j) (23.459539041500037+2.7216654219491097j) (25.30622617891211+2.9466074332807066j) (27.16272244523535+3.1753247075371913j) (29.029901565780346+3.4082119010918164j) (30.908679135855586+3.6456968897202495j) (32.80001770932453+3.8882460291916354j) (34.70493246745215+4.136370331627211j) (36.624497552231446+4.390632756409303j) (38.55985315876434+4.651656862389912j) (40.51221349209202+4.920137129171379j) (42.482875704470466+5.196851333228342j) (44.473229938397495+5.48267546475315j) (46.48477060688408+5.7786018002240835j) (48.51910904253716+6.085760912979805j) (50.57798763619746+6.405448621837051j) (52.6632955565151+6.7391591625357545j) (54.77708608188399+7.088626240831931j) (56.92159546657315+7.455874119466794j) (59.09926307375619+7.843281544703335j) (61.312752192277834+8.253662186542103j) (63.56497043707649+8.690366424048548j) (65.8590877976651+9.157410852331537j) (68.19854905855944+9.659643951621844j) (70.58707517350776+10.20295911199391j) (73.02864475784898+10.794569865346894j) (75.52744140919293+11.44336699969584j) (78.08774384586343+12.160383508372586j) (80.7137218604464+12.959401322874667j) (83.40907851302754+13.857743605260271j) (86.1764422615281+14.877307706877316j) (89.01635215601033+16.045905318928973j) (91.92557715399215+17.398983767545968j) (94.89433279380293+18.981794739788207j) (97.90163372983469+20.852022034703133j) (100.90739307235816+23.08267710380696j) (103.8386077162369+25.76437089660168j) (106.5644189367792+29.003600060959993j) (108.85087354558536+32.904816894288324j)
(1.7927745540202775+0.2035375314168559j) (3.5861820912498272+0.40729847027318866j) (5.380857558713118+0.6115074627663739j) (7.177439769441055+0.8163916422334395j) (8.976573490321906+1.0221819329422326j) (10.778911450685337+1.2291143968936675j) (12.585116490823653+1.437431668707464j) (14.395863798644397+1.6473844944880962j) (16.211843269394905+1.8592334034345155j) (18.033762014232256+2.073250543565783j) (19.862347046043862+2.289721717890679j) (21.69834817407469+2.5089486635676033j) (23.542541142653402+2.7312516243583884j) (25.395731053693147+2.95697227633472j) (27.258756117752732+3.1864770788197196j) (29.132491784341745+3.4201611375223995j) (31.017855308924883+3.658452685526423j) (32.91581082176528+3.901818311209028j) (34.82737497237065+4.150769091578981j) (36.7536232328361+4.4058678265984055j) (38.695696953658015+4.667737616984068j) (40.65481127632885+4.937072087614024j) (42.63226401759872+5.214647634794469j) (44.62944564970071+5.501338173223732j) (46.647850507320264+5.798132984187282j) (48.689089352846274+6.106158429144731j) (50.754903421904885+6.426704504256416j) (52.84718004416217+6.761257487445795j) (54.967969878464196+7.111540291639952j) (57.119505698670466+7.479562614751736j) (59.304222488860916+7.867683607657647j) (61.524778309722265+8.278690618390977j) (63.78407491225334+8.715898684693135j) (66.08527629078024+9.183276932480908j) (68.43182211111292+9.685610020115693j) (70.82743094628836+10.228705411339085j) (73.2760850631496+10.819660772057325j) (75.78198342592331+11.467210423341996j) (78.34944148692897+12.182175836983804j) (80.98270338202082+12.97805292050933j) (83.68561131505336+13.871778496601697j) (86.46104312273927+14.884729809584801j) (89.30997345219794+16.044023150010325j) (92.22992064188284+17.384187829295374j) (95.2123792246767+18.94929146053931j) (98.23854232981043+20.795557385070044j) (101.2720462971652+22.994366177459764j) (104.24630059916846+25.634992397815136j) (107.04154884762633+28.824461029259002j) (109.44254352689335+32.67463265649465j)
(1.799031076315084+0.20424782810989905j) (3.5986968504291084+0.40871966841116675j) (5.399633982504522+0.6136407714521832j) (7.202483000464296+0.8192388745765962j) (9.007890382092127+1.0257455045687818j) (10.816510565658678+1.233397323944924j) (12.629008096395317+1.4424375644743443j) (14.44605986124945+1.6531175641748204j) (16.268357446041634+1.865698436274404j) (18.096609640625147+2.0804529012656676j) (19.931545120245257+2.2976673180686062j) (21.773915334407597+2.517643956449275j) (23.624497638253732+2.740703560479796j) (25.48409870576437+2.967188262336173j) (27.353558269154263+3.1974649175496146j) (29.233753234638506+3.4319289475495665j) (31.125602231428974+3.671008793696316j) (33.03007065839736+3.9151711099689j) (34.94817630135183+4.16492685029162j) (36.88099560328071+4.42083844277328j) (38.82967068008829+4.6835282890109085j) (40.79541718498145+4.953688884844312j) (42.77953313522141+5.232094933187343j) (44.78340882443101+5.51961791461519j) (46.80853795042086+5.817243703658932j) (48.85653008988916+6.126093976728008j) (50.92912464305316+6.447452362647589j) (53.028206346498955+6.782796554173129j) (55.15582240051635+7.133837949031171j) (57.31420116107136+7.502570849634353j) (59.505772179926794+7.891333858808724j) (61.733187097747816+8.302886914864967j) (63.99934043935231+8.740508480517622j) (66.30738862519596+9.20811882688663j) (68.66076433751289+9.710437255929522j) (71.0631815080139+10.253183639193352j) (73.51862322146197+10.843338019117052j) (76.0313001089396+11.489476470844426j) (78.60555929771066+12.202207250120175j) (81.24571200948107+12.994738765046064j) (83.9557286967282+13.883620360294543j) (86.73871955924176+14.889708329230253j) (89.59606740566471+16.03942242994343j) (92.52599463444778+17.366370470826315j) (95.52119857663027+18.91342428437348j) (98.56492118230707+20.735311454050795j) (101.6243002420387+22.901683066120377j) (104.6387826859704+25.500210487111207j) (107.49912409686831+28.63772500724137j) (110.00815627236942+32.431540646199174j)
(1.805211584424828+0.2049494893960334j) (3.611059420010204+0.4101235388091441j) (5.418181718072306+0.615747945705757j) (7.227220557687001+0.8220509929528563j) (9.038823961452014+1.0292647498040726j) (10.85364790714131+1.2376264170895184j) (12.67235847125903+1.44737975876149j) (14.495634060939972+1.6587766363497927j) (16.324167767518443+1.8720786745369602j) (18.158669867178393+2.087559088718422j) (19.99987049666178+2.3055047102327757j) (21.84852253508016+2.526218250988244j) (23.705404726514683+2.7500208567316973j) (25.571325082353198+2.977255007560197j) (27.447124607280028+3.208287835897798j) (29.333681398572597+3.4435149466110535j) (31.23191517493681+3.6833648419566654j) (33.142792298581455+3.9283040765624166j) (35.06733136262801+4.178843295859395j) (37.00660942522426+4.43554434687951j) (38.96176898178805+4.699028695149254j) (40.93402577733722+4.969987438236818j) (42.92467757137177+5.249193278858566j) (44.935113977314664+5.537514912970642j) (46.96682750554589+5.835934407114354j) (49.02142594105683+6.145568292629055j) (51.10064617964253+6.467693303104497j) (53.20636962391578+6.8037779402394065j) (55.34063919215865+7.155521391706127j) (57.505677903249676+7.524901769089315j) (59.703908844832476+7.914236220007378j) (61.937976070708345+8.326256243986348j) (64.2107655463811+8.764202570868429j) (66.52542457354528+9.231945329615904j) (68.88537702523391+9.734137058765215j) (71.29432997712067+10.276408537782139j) (73.75626455301129+10.86562064502526j) (76.27539941879435+11.510189715737926j) (78.8561084068353+12.220509473274275j) (81.50276269513722+13.009499860452403j) (84.2194502902655+13.893322309594197j) (87.0094970787442+14.892312331266787j) (89.8746671970033+16.032193557673114j) (92.81384286774053+17.345651320755668j) (95.82084995638392+18.87435443615408j) (98.88085285069799+20.67150808928853j) (101.96427379434702+22.804953463693124j) (105.01622547767353+25.360533019857588j) (107.93736682516254+28.444259620795417j) (110.54783336288706+32.177164371551896j)
(1.8113157837487441+0.20564248185556955j) (3.623269211365118+0.411510014830663j) (5.436499883915323+0.6178288860851291j) (7.251651268492336+0.8248278657464131j) (9.06937276705272+1.0327395057277406j) (10.890321728101302+1.2418014832345965j) (12.7151655864629+1.4522580297316732j) (14.544584091383001+1.6643614621981484j) (16.379271655501356+1.8783738445903402j) (18.219939849912098+2.094568810097955j) (20.067320073047934+2.313233579534312j) (21.92216642416117+2.5346712171416392j) (23.785258815750343+2.759203172497206j) (25.65740636349104+2.9871721663980995j) (27.53945109712158+3.2189454900182217j) (29.43227204138052+3.454918800816449j) (31.33678972258008+3.69552051633732j) (33.25397116374704+3.9412169290958374j) (35.18483543953932+4.192518193341728j) (37.130459871287094+4.449985369196115j) (39.09198695243464+4.714238753400666j) (41.0706321050858+4.985967781330063j) (43.06769237880335+5.265942855377876j) (45.084556212404145+5.55502954480594j) (47.12271438675217+5.854205717579344j) (49.18377229910823+6.1645823134417395j) (51.269463683610404+6.487428659994813j) (53.38166588188181+6.824203483831177j) (55.52241672307043+7.176593095586724j) (57.693932988936005+7.54655865634638j) (59.898630293661014+7.936394997058897j) (62.13914396357738+8.348804208088943j) (64.41835010235194+8.78698820406693j) (66.7393853837134+9.254765781767484j) (69.10566308760535+9.756721435017193j) (71.52088126824111+10.29839551414539j) (73.98901636905904+10.886528404453822j) (76.51429153332137+11.529375483918441j) (79.10110242809183+12.237114991958801j) (81.75387320141843+13.022377928754096j) (84.47679894367234+13.900938050488769j) (87.27340492800109+14.89261120996801j) (90.14581044583359+16.02242676433516j) (93.09351449381593+17.322148941209964j) (96.11139932775166+18.832240449170644j) (99.1864290634148+20.60436543256663j) (102.29209921303145+22.70449152459369j) (105.37882309418545+25.216444509029863j) (108.3565471141996+28.244885192272214j) (111.06182680497531+31.91304155265512j)
(1.8173433927739213+0.20632677355797027j) (3.6353256621281576+0.4128790328481689j) (5.45458763814291+0.6198834977385794j) (7.275774013484546+0.8275693676065693j) (9.099535404730709+1.0361696174864854j) (10.926530363104016+1.2459223393188887j) (12.757427509609693+1.457072167744109j) (14.592907758405834+1.669871807508609j) (16.433666660190358+1.8845836900997677j) (18.28041689060539+2.1014817899060056j) (20.1338909111492+2.3208536348754043j) (21.994843833072007+2.5430025524950945j) (23.864056518260448+2.768250199190817j) (25.742338955257146+2.996939430277992j) (27.630533953377178+3.229437578800416j) (29.529521203447135+3.4661402255040406j) (31.440221760066656+3.7074755595002697j) (33.36360300753527+3.9539094507517416j) (35.30068417972698+4.20595138250921j) (37.252542513204055+4.464161425707676j) (39.220320122656034+4.729158480016578j) (41.205231698056835+5.001630060222271j) (43.20857313331831+5.282343975189016j) (45.231731205835445+5.57216233409628j) (47.276194433793535+5.872058426681172j) (49.343565241191676+6.183137168369835j) (51.43557355561885+6.506659987488832j) (53.554091945197904+6.844075273625169j) (55.70115235985473+7.197055821551082j) (57.87896446418905+7.567545118043374j) (60.0899354129822+7.957814861690472j) (62.33669069187062+8.370536821842487j) (64.6220952721568+8.80887309054004j) (66.94927372784244+9.276590038531191j) (69.32162700592947+9.77820295730377j) (71.74284202616789+10.319160590338582j) (74.21688789609985+10.906081706902363j) (76.74798875990972+11.547059778027805j) (79.3405573577961+12.252056958554203j) (81.9990639789758+13.033415295408698j) (84.72780057291095+13.906521741009712j) (87.53047590823508+14.890674516431949j) (90.40953897108562+16.010211904386814j) (93.36506375266151+17.29598057717395j) (96.39291903070193+18.787237870780007j) (99.48174994317066+20.534095587933642j) (102.607920742393+22.600599511790406j) (105.72678939381602+25.06840572369918j) (108.75697597436164+28.040373586193983j) (111.55050033970478+31.640615847066783j)
(1.82329414268072+0.2070023340169656j) (3.6472282354044574+0.4142305321524037j) (5.472444177282288+0.6219116902668049j) (7.299587724888722+0.8302753792604518j) (9.129310545490704+1.0395549380540707j) (10.962272225866462+1.249988812015581j) (12.799142401969316+1.4618219749953942j) (14.64060297665026+1.6753074522450404j) (16.487350456483753+1.8907079715233321j) (18.340098432470477+2.1082977723819067j) (20.19958023184737+2.328364608221868j) (22.066551771171387+2.5512119814651206j) (23.941794644321238+2.777161659333274j) (25.826119483132715+3.0065565265947245j) (27.720369633124587+3.239763842630806j) (29.625425192242997+3.4771789838065406j) (31.542207466820585+3.7192297690759513j) (33.471683906072734+3.9663814878576757j) (35.41487358445988+4.21914277559519j) (37.372853310112326+4.478072515479709j) (39.346764447173804+4.743787986427593j) (41.337820550096176+5.0169745299667055j) (43.347315918236575+5.29839707536407j) (45.3766351887253+5.588913947255179j) (47.4272640932535+5.889493488691977j) (49.50080150799343+6.201234172133212j) (51.59897292195815+6.5253890510777754j) (53.72364543235728+6.863395638610382j) (55.87684433750819+7.216912603175906j) (58.06077132554918+7.587865069413261j) (60.277824130211144+7.9785008335856835j) (62.53061731162536+8.391460490397865j) (64.82200347147823+8.82986537616876j) (67.15509365133663+9.297428436610337j) (69.53327477156743+9.798594724571661j) (71.96022055975456+10.338720354515427j) (74.43989019993884+10.924301556689135j) (76.97650544758855+11.563269203866517j) (79.57449147187177+12.265369102169142j) (82.23835804437721+13.042654779155702j) (84.97248401353615+13.91012785713271j) (87.78074619000975+14.886571796360332j) (90.66589855106643+15.99563826137073j) (93.6285496452328+17.267261928103064j) (96.66548730579234+18.739499003252117j) (99.76692325394141+20.460904348978467j) (102.91189327940988+22.49356755623843j) (106.06035525056159+24.916853544350953j) (109.13899876581024+27.83144785430447j) (112.01431132891945+31.361231850823476j)
(1.8291677769564074+0.2076691341466264j) (3.658976418995131+0.41556445486384974j) (5.49006872335613+0.6239133762169266j) (7.323091384983453+0.8329457873294768j) (9.158696923529995+1.0428953279956956j) (10.997545806862284+1.2540007374407522j) (12.840308515649372+1.4665072651663618j) (14.687667766291868+1.6806681901259917j) (16.54032084022744+1.8967464656151178j) (18.398982055906714+2.115016520920546j) (20.26438541039376+2.3357662539245925j) (22.137287420437257+2.559299254510669j) (24.018470196278322+2.7859373056376016j) (25.908744785465522+3.0160232176500514j) (27.80895482860887+3.2499240621646375j) (29.71998057438279+3.4880348852267864j) (31.642743307249543+3.7307829960101344j) (33.57821024837753+3.9786329479624367j) (35.52739999809862+4.232092355054656j) (37.491388596980286+4.49171871804178j) (39.47131629208949+4.758127476177243j) (41.468395105086984+5.032001550969024j) (43.48391730900726+5.31410271335741j) (45.519264930208834+5.605285188115622j) (47.57592039982009+5.906512014573624j) (49.65547848302604+6.218874817875653j) (51.75965961159279+6.543617819099525j) (53.89032473004272+6.882167137928862j) (56.04949173101242+7.236166734512989j) (58.239353488318294+7.607522719527769j) (60.46229737807933+7.99845826252483j) (62.72092597949029+8.411581987710063j) (65.01807832180253+8.849973615912003j) (67.35685052197168+9.317291762073305j) (69.74061382811875+9.817910322859433j) (72.173026775887+10.357091913008645j) (74.65803610981506+10.941209494421173j) (77.19985789912577+11.578030898976856j) (79.80292522290266+12.27708564166845j) (82.47178085774613+13.050139586476922j) (85.21088087227588+13.911811065411735j) (88.02425512821327+14.88037243765013j) (90.91493868424541+15.97879436814853j) (93.88403560905994+17.236106941304914j) (96.9291878262105+18.68917267833219j) (100.04206366922917+20.38499098133731j) (103.20418110055763+22.383673516708495j) (106.37976600213227+24.76220104017748j) (109.50298910969003+27.618782551864136j) (112.45379368368803+31.076132914574583j)
(1.8349640510169725+0.20832714621832726j) (3.670569724638777+0.41688074584582224j) (5.507460570501652+0.6258884765217896j) (7.346284024566035+0.8355804841493812j) (9.18769333430299+1.0461906552372415j) (11.03234967097375+1.2579579608671663j) (12.880924190821649+1.471127863075253j) (14.734100249823397+1.6859538282104607j) (16.592575724534992+1.9026989649362307j) (18.457065474334296+2.1216378174991464j) (20.328303971728864+2.3430583480505485j) (22.207048130240768+2.5672641473543285j) (24.094080362740232+2.7945769201043142j) (25.990211907041083+3.0253392996028095j) (27.89628646014405+3.2599180571078015j) (29.81318416780328+3.4987077842233947j) (31.741826022138003+3.7421351429201524j) (33.683178726894944+3.9906637979230237j) (35.6382600976935+4.244800171332265j) (37.60814507317313+4.50510019077772j) (39.593972422312255+4.772177241863771j) (41.596952243113655+5.046711585392343j) (43.61837435796787+5.329461562768237j) (45.65961772062914+5.621276992917659j) (47.72216095771099+5.923115266029842j) (49.807594172066906+6.236060770087027j) (51.9176321333527+6.561348454286836j) (54.054128967770396+6.900392550748177j) (56.219094427080094+7.254821757919368j) (58.414711754987565+7.626522556634913j) (60.643357059263465+8.017692810663357j) (62.907619912968585+8.43090843507446j) (65.21032460559157+8.869206747763707j) (67.55455097915791+9.336191218701394j) (69.94365301376038+9.836163786796764j) (72.38127211362223+10.374292843484344j) (74.87134014270775+10.956827540042418j) (77.4180642833161+11.591372463502173j) (80.02588113739361+12.287241202000216j) (82.69936020064925+13.055913210789788j) (85.44302537900334+13.911626102409327j) (88.26104507778861+14.87214552782352j) (91.15671235170528+15.959767841450978j) (94.1315891977931+17.202627626470246j) (97.18410923943019+18.63640406391365j) (100.30729206459722+20.30654805642612j) (103.4849566525541+22.271182929307976j) (106.68527907652543+24.60483773528165j) (109.84934332151037+27.403004603529396j) (112.86954215119373+30.78646129046173j)
