200 400 600 800 1000 1200 1400 1600 1800 2000 2200 2400 2600 2800 3000 3200 3400 3600 3800 4000 4200 4400 4600 4800 5000 5200 5400 5600 5800 6000 6200 6400 6600 6800 7000 7200 7400 7600 7800 8000 8200 8400 8600 8800 9000 9200 9400 9600 9800 10000
(1.5634807307221676+0.17750329535483583j) (3.127462858530382+0.3551835564452226j) (4.692449334079046+0.5332187362497263j) (6.258946231113197+0.7117887784555197j) (7.827464348218235+0.8910766538901019j) (9.398520859715012+1.071269447731953j) (10.972641033610675+1.2525595169783528j) (12.550360035871304+1.4351457399961836j) (14.132224842047993+1.6192348831242525j) (15.718796279497552+1.8050431133978462j) (17.310651226148863+1.9927976917384433j) (18.908384995041914+2.1827388876841454j) (20.512613937777974+2.375122165295776j) (22.123978304639813+2.570220700764212j) (23.74314540456033+2.7683283061048347j) (25.370813114394064+2.9697628510286647j) (27.007713794148028+3.1748702977529066j) (28.654618672934248+3.3840294926969947j) (30.312342779357994+3.5976578967204835j) (31.981750499565482+3.8162184845657787j) (33.663761855747914+4.040228108161777j) (35.359359606497534+4.270267702491251j) (37.06959727627424+4.506994823739388j) (38.795608221265596+4.7511591568867075j) (40.538615827908394+5.003621826927064j) (42.299944909559066+5.265379612589902j) (44.08103430178886+5.537595519063461j) (45.88345053352482+5.8216376518103j) (47.708902229990834+6.119128995901013j) (49.55925451803117+6.432011611813839j) (51.43654204478786+6.762630001836061j) (53.342978102308294+7.113840105367024j) (55.28095546309039+7.489152707885207j) (57.25303134967254+7.892923192310732j) (59.261883593336336+8.330603724177362j) (61.31021596382064+8.809079259035022j) (63.400575287234844+9.337114975850831j) (65.53501693156903+9.925948719339308j) (67.71451120915731+10.590064252985202j) (69.93790936113837+11.348170400461047j) (72.20016602673772+12.224365228400918j) (74.48932204144747+13.24933151470649j) (76.781470646108+14.461072910163344j) (79.03260912369676+15.903904212191351j) (81.16624114741983+17.622635798540507j) (83.05717025320926+19.645317941108978j) (84.51945088176244+21.942630587920444j) (85.32915706926798+24.354003304664126j) (85.34373272762687+26.51800943346421j) (84.71119654334956+27.956863350607662j)
(1.5634807307221659+0.1775032953548396j) (3.1274628585303805+0.3551835564452199j) (4.692449334079047+0.5332187362497323j) (6.258946231113195+0.711788778455509j) (7.827464348218235+0.8910766538900844j) (9.398520859714997+1.0712694477319524j) (10.972641033610723+1.2525595169783554j) (12.55036003587125+1.4351457399961887j) (14.132224842048016+1.6192348831242416j) (15.718796279497562+1.8050431133978482j) (17.310651226148906+1.992797691738443j) (18.908384995041878+2.182738887684173j) (20.512613937777946+2.3751221652957986j) (22.123978304639746+2.5702207007642377j) (23.74314540456027+2.7683283061048654j) (25.370813114394053+2.969762851028596j) (27.00771379414797+3.1748702977529j) (28.654618672934266+3.3840294926969783j) (30.312342779357955+3.5976578967204653j) (31.98175049956546+3.816218484565884j) (33.66376185574785+4.040228108161776j) (35.359359606497385+4.270267702491252j) (37.06959727627426+4.506994823739341j) (38.79560822126553+4.751159156886703j) (40.53861582790841+5.003621826927068j) (42.29994490955896+5.2653796125898875j) (44.08103430178873+5.537595519063318j) (45.88345053352481+5.821637651810129j) (47.70890222999072+6.119128995901245j) (49.55925451803131+6.43201161181366j) (51.43654204478783+6.76263000183624j) (53.34297810230861+7.1138401053671005j) (55.28095546309046+7.489152707885031j) (57.25303134967257+7.892923192310832j) (59.26188359333621+8.330603724177049j) (61.31021596382134+8.809079259035455j) (63.40057528723502+9.337114975851145j) (65.53501693156879+9.92594871933911j) (67.71451120915722+10.590064252985139j) (69.93790936113844+11.34817040046112j) (72.20016602673758+12.224365228401862j) (74.48932204144778+13.249331514706746j) (76.7814706461078+14.461072910162917j) (79.03260912369736+15.903904212190632j) (81.16624114741963+17.622635798540035j) (83.0571702532093+19.645317941108363j) (84.5194508817623+21.9426305879198j) (85.3291570692677+24.354003304663845j) (85.343732727627+26.518009433464314j) (84.71119654334954+27.956863350607666j)
(1.5634807307221708+0.1775032953548369j) (3.1274628585303743+0.35518355644522304j) (4.6924493340790425+0.5332187362497224j) (6.25894623111319+0.711788778455514j) (7.827464348218238+0.891076653890103j) (9.398520859715+1.0712694477319686j) (10.972641033610724+1.252559516978329j) (12.550360035871254+1.4351457399961776j) (14.132224842047965+1.6192348831242718j) (15.718796279497589+1.8050431133978568j) (17.310651226148966+1.9927976917383923j) (18.90838499504191+2.1827388876841747j) (20.512613937777985+2.3751221652958145j) (22.12397830463984+2.5702207007641933j) (23.743145404560284+2.768328306104893j) (25.37081311439412+2.9697628510285505j) (27.007713794147957+3.174870297752896j) (28.654618672934234+3.384029492696925j) (30.31234277935793+3.5976578967204316j) (31.98175049956544+3.816218484565864j) (33.6637618557479+4.040228108161779j) (35.35935960649744+4.27026770249136j) (37.06959727627443+4.506994823739427j) (38.79560822126554+4.751159156886713j) (40.53861582790855+5.0036218269269614j) (42.2999449095591+5.265379612589984j) (44.08103430178874+5.537595519063357j) (45.883450533524886+5.821637651810163j) (47.70890222999065+6.119128995901253j) (49.559254518031025+6.432011611813853j) (51.43654204478803+6.762630001836198j) (53.34297810230863+7.113840105367052j) (55.280955463090336+7.489152707885195j) (57.25303134967236+7.892923192310891j) (59.26188359333653+8.330603724176983j) (61.31021596382106+8.809079259035135j) (63.400575287235064+9.337114975850964j) (65.53501693156909+9.925948719339596j) (67.71451120915711+10.590064252985778j) (69.9379093611382+11.348170400460868j) (72.20016602673785+12.224365228400695j) (74.48932204144782+13.249331514705846j) (76.78147064610778+14.46107291016284j) (79.03260912369707+15.903904212191208j) (81.16624114741978+17.62263579853997j) (83.05717025320946+19.645317941108967j) (84.51945088176222+21.942630587920352j) (85.32915706926805+24.354003304663873j) (85.34373272762724+26.518009433464123j) (84.71119654334942+27.95686335060783j)
(1.5634807307221728+0.17750329535483692j) (3.127462858530367+0.35518355644522015j) (4.692449334079048+0.5332187362497192j) (6.258946231113197+0.7117887784555127j) (7.82746434821822+0.8910766538901019j) (9.398520859715028+1.0712694477319693j) (10.97264103361069+1.252559516978342j) (12.550360035871265+1.4351457399961765j) (14.132224842047936+1.6192348831242782j) (15.718796279497534+1.8050431133977995j) (17.31065122614895+1.9927976917384222j) (18.908384995041825+2.1827388876841565j) (20.512613937777992+2.375122165295846j) (22.123978304639817+2.57022070076418j) (23.743145404560273+2.768328306104817j) (25.370813114393993+2.9697628510286025j) (27.007713794147968+3.1748702977529173j) (28.6546186729342+3.3840294926970143j) (30.312342779358065+3.597657896720368j) (31.981750499565607+3.8162184845658573j) (33.663761855747836+4.040228108161763j) (35.35935960649742+4.270267702491325j) (37.06959727627419+4.506994823739444j) (38.795608221265695+4.751159156886698j) (40.53861582790817+5.00362182692708j) (42.299944909558924+5.265379612589981j) (44.0810343017889+5.537595519063504j) (45.883450533525+5.821637651810181j) (47.708902229990684+6.11912899590116j) (49.55925451803099+6.432011611813948j) (51.43654204478791+6.762630001836124j) (53.34297810230853+7.1138401053670695j) (55.28095546309054+7.489152707885219j) (57.25303134967226+7.892923192310841j) (59.26188359333604+8.330603724177122j) (61.310215963821285+8.80907925903506j) (63.4005752872355+9.337114975850882j) (65.53501693156917+9.925948719339493j) (67.71451120915701+10.59006425298514j) (69.93790936113817+11.34817040046061j) (72.20016602673816+12.224365228401215j) (74.48932204144789+13.249331514706766j) (76.78147064610832+14.461072910162848j) (79.0326091236975+15.90390421219082j) (81.16624114741973+17.622635798540855j) (83.05717025320881+19.645317941108743j) (84.51945088176235+21.942630587919936j) (85.32915706926775+24.354003304664236j) (85.34373272762691+26.518009433464027j) (84.71119654334926+27.95686335060781j)
(1.563480730722173+0.17750329535483653j) (3.12746285853038+0.3551835564452274j) (4.6924493340790505+0.533218736249725j) (6.25894623111319+0.7117887784555231j) (7.827464348218223+0.8910766538901003j) (9.398520859715005+1.0712694477319509j) (10.972641033610714+1.2525595169783557j) (12.55036003587123+1.4351457399961898j) (14.132224842047979+1.6192348831242453j) (15.71879627949754+1.8050431133978468j) (17.310651226148885+1.9927976917384305j) (18.908384995041903+2.182738887684192j) (20.512613937777992+2.375122165295848j) (22.123978304639774+2.570220700764239j) (23.743145404560362+2.768328306104853j) (25.370813114394082+2.9697628510285923j) (27.007713794148014+3.1748702977528955j) (28.65461867293428+3.384029492697038j) (30.312342779357873+3.597657896720382j) (31.98175049956548+3.816218484565872j) (33.66376185574788+4.040228108161807j) (35.35935960649747+4.270267702491348j) (37.06959727627416+4.506994823739445j) (38.795608221265645+4.751159156886712j) (40.53861582790833+5.003621826926948j) (42.29994490955901+5.265379612589787j) (44.08103430178871+5.537595519063412j) (45.88345053352495+5.821637651810228j) (47.70890222999076+6.119128995901281j) (49.55925451803094+6.4320116118138975j) (51.43654204478784+6.762630001836134j) (53.342978102308514+7.113840105367107j) (55.28095546309009+7.489152707884947j) (57.25303134967242+7.892923192311143j) (59.26188359333632+8.330603724177461j) (61.31021596382107+8.80907925903505j) (63.40057528723524+9.337114975851126j) (65.53501693156913+9.925948719339573j) (67.71451120915697+10.590064252984941j) (69.93790936113876+11.348170400460678j) (72.20016602673759+12.224365228401071j) (74.48932204144793+13.249331514706956j) (76.78147064610877+14.461072910162912j) (79.03260912369669+15.90390421219105j) (81.16624114741971+17.622635798540372j) (83.05717025320949+19.64531794110898j) (84.51945088176201+21.942630587920814j) (85.32915706926744+24.35400330466364j) (85.343732727627+26.51800943346423j) (84.71119654334973+27.95686335060731j)
(1.563480730722175+0.17750329535483653j) (3.1274628585303845+0.35518355644521965j) (4.692449334079052+0.5332187362497294j) (6.258946231113183+0.7117887784555186j) (7.82746434821822+0.8910766538901054j) (9.398520859715028+1.0712694477319502j) (10.972641033610715+1.2525595169783432j) (12.550360035871295+1.4351457399961853j) (14.132224842047977+1.6192348831242673j) (15.718796279497491+1.8050431133978528j) (17.31065122614888+1.9927976917384072j) (18.90838499504188+2.182738887684181j) (20.512613937777957+2.3751221652958376j) (22.123978304639785+2.5702207007641995j) (23.74314540456032+2.768328306104839j) (25.370813114394036+2.969762851028603j) (27.007713794147982+3.1748702977529795j) (28.654618672934237+3.384029492696986j) (30.31234277935797+3.5976578967204245j) (31.98175049956553+3.816218484565803j) (33.66376185574797+4.040228108161748j) (35.35935960649746+4.270267702491363j) (37.06959727627418+4.506994823739474j) (38.79560822126549+4.751159156886746j) (40.53861582790845+5.0036218269270405j) (42.29994490955893+5.265379612589984j) (44.08103430178861+5.537595519063398j) (45.883450533524766+5.821637651810289j) (47.708902229990755+6.1191289959010655j) (49.5592545180312+6.432011611814009j) (51.43654204478773+6.7626300018363j) (53.34297810230861+7.113840105367137j) (55.28095546309034+7.489152707885158j) (57.25303134967228+7.89292319231091j) (59.2618835933364+8.330603724177355j) (61.31021596382092+8.809079259035183j) (63.400575287234766+9.337114975850854j) (65.5350169315696+9.925948719339534j) (67.71451120915715+10.590064252985242j) (69.9379093611383+11.348170400460969j) (72.20016602673815+12.224365228401144j) (74.48932204144793+13.24933151470669j) (76.78147064610792+14.4610729101629j) (79.03260912369713+15.903904212190595j) (81.16624114741948+17.622635798540603j) (83.057170253209+19.645317941108516j) (84.51945088176231+21.942630587920785j) (85.32915706926777+24.354003304664154j) (85.34373272762694+26.518009433463966j) (84.7111965433501+27.95686335060776j)
(1.5634807307221679+0.17750329535483736j) (3.127462858530381+0.35518355644522037j) (4.692449334079046+0.5332187362497206j) (6.258946231113212+0.7117887784555118j) (7.827464348218216+0.8910766538901068j) (9.398520859715026+1.07126944773197j) (10.972641033610719+1.2525595169783266j) (12.550360035871256+1.4351457399961776j) (14.132224842047993+1.6192348831242713j) (15.718796279497525+1.8050431133978369j) (17.310651226148877+1.992797691738445j) (18.908384995041917+2.18273888768416j) (20.51261393777792+2.375122165295857j) (22.123978304639788+2.5702207007641285j) (23.743145404560334+2.768328306104815j) (25.37081311439417+2.969762851028621j) (27.007713794147946+3.174870297752911j) (28.654618672934188+3.3840294926970587j) (30.312342779357902+3.597657896720457j) (31.981750499565617+3.8162184845658715j) (33.66376185574788+4.040228108161703j) (35.35935960649748+4.270267702491386j) (37.06959727627426+4.506994823739415j) (38.79560822126569+4.751159156886697j) (40.53861582790839+5.0036218269270485j) (42.299944909559144+5.265379612589903j) (44.08103430178873+5.5375955190634105j) (45.88345053352507+5.821637651810282j) (47.70890222999075+6.119128995901364j) (49.55925451803116+6.4320116118138895j) (51.4365420447881+6.762630001836258j) (53.34297810230832+7.113840105367171j) (55.28095546309049+7.489152707885215j) (57.25303134967257+7.892923192310837j) (59.26188359333637+8.330603724177196j) (61.31021596382069+8.8090792590355j) (63.40057528723535+9.337114975850987j) (65.53501693156976+9.925948719339527j) (67.71451120915776+10.590064252985771j) (69.93790936113842+11.34817040046077j) (72.20016602673861+12.2243652284011j) (74.48932204144785+13.249331514706235j) (76.78147064610827+14.461072910162807j) (79.03260912369727+15.903904212190936j) (81.16624114741978+17.622635798539942j) (83.05717025320948+19.645317941108573j) (84.51945088176271+21.942630587920995j) (85.32915706926752+24.354003304663834j) (85.34373272762761+26.51800943346422j) (84.71119654334969+27.956863350607822j)
(1.5634807307221699+0.17750329535483553j) (3.1274628585303788+0.35518355644521754j) (4.69244933407905+0.5332187362497198j) (6.2589462311131925+0.7117887784555059j) (7.827464348218222+0.8910766538900873j) (9.398520859715+1.0712694477319724j) (10.972641033610735+1.2525595169783375j) (12.550360035871218+1.4351457399962093j) (14.132224842047954+1.6192348831242471j) (15.718796279497555+1.8050431133978446j) (17.310651226148902+1.9927976917384431j) (18.908384995041903+2.182738887684147j) (20.512613937778017+2.375122165295812j) (22.12397830463978+2.570220700764204j) (23.743145404560337+2.768328306104787j) (25.37081311439405+2.969762851028591j) (27.007713794147882+3.174870297752934j) (28.65461867293422+3.3840294926969463j) (30.312342779357994+3.5976578967204835j) (31.981750499565436+3.8162184845659106j) (33.663761855747815+4.040228108161803j) (35.359359606497485+4.2702677024913305j) (37.06959727627423+4.506994823739411j) (38.79560822126566+4.751159156886669j) (40.538615827908394+5.003621826927063j) (42.299944909559116+5.26537961258995j) (44.08103430178895+5.537595519063439j) (45.883450533524694+5.821637651810209j) (47.70890222999069+6.119128995901246j) (49.5592545180309+6.432011611813924j) (51.43654204478819+6.762630001836009j) (53.34297810230879+7.113840105367279j) (55.280955463090365+7.489152707885082j) (57.25303134967256+7.892923192310843j) (59.2618835933362+8.330603724177017j) (61.31021596382101+8.809079259035217j) (63.40057528723492+9.337114975851101j) (65.53501693156973+9.925948719339422j) (67.714511209157+10.59006425298515j) (69.9379093611387+11.348170400460907j) (72.20016602673797+12.224365228400977j) (74.48932204144744+13.249331514706435j) (76.78147064610785+14.461072910162247j) (79.03260912369673+15.903904212191026j) (81.1662411474192+17.622635798540202j) (83.05717025320911+19.645317941108548j) (84.5194508817623+21.942630587920707j) (85.32915706926791+24.35400330466368j) (85.34373272762718+26.51800943346419j) (84.71119654334947+27.95686335060779j)
(1.563480730722166+0.1775032953548377j) (3.1274628585303827+0.35518355644522526j) (4.692449334079041+0.5332187362497193j) (6.258946231113166+0.711788778455536j) (7.827464348218223+0.8910766538901148j) (9.398520859715006+1.0712694477319598j) (10.972641033610705+1.2525595169783263j) (12.550360035871275+1.435145739996183j) (14.132224842047973+1.6192348831242858j) (15.718796279497525+1.8050431133978375j) (17.310651226148867+1.9927976917384829j) (18.908384995041867+2.1827388876841716j) (20.512613937777935+2.3751221652958256j) (22.123978304639813+2.570220700764212j) (23.743145404560256+2.7683283061048884j) (25.370813114394103+2.9697628510285967j) (27.00771379414794+3.1748702977528858j) (28.654618672934305+3.3840294926968957j) (30.312342779357955+3.5976578967204653j) (31.981750499565464+3.816218484565878j) (33.663761855747765+4.040228108161861j) (35.35935960649752+4.270267702491332j) (37.0695972762743+4.506994823739473j) (38.795608221265674+4.7511591568866764j) (40.53861582790834+5.00362182692702j) (42.29994490955906+5.265379612589922j) (44.0810343017887+5.537595519063444j) (45.883450533525036+5.8216376518102075j) (47.708902229990876+6.119128995901248j) (49.559254518031125+6.432011611813721j) (51.43654204478782+6.762630001836136j) (53.342978102308194+7.113840105367107j) (55.280955463090024+7.489152707885113j) (57.2530313496725+7.892923192310545j) (59.261883593336236+8.330603724177408j) (61.3102159638207+8.809079259035359j) (63.4005752872356+9.337114975851307j) (65.53501693156917+9.925948719339125j) (67.71451120915724+10.590064252985616j) (69.93790936113831+11.348170400460317j) (72.20016602673792+12.224365228401613j) (74.48932204144754+13.249331514706505j) (76.78147064610776+14.461072910164226j) (79.03260912369679+15.903904212191607j) (81.16624114742015+17.622635798539996j) (83.0571702532094+19.645317941108676j) (84.51945088176258+21.94263058792023j) (85.32915706926808+24.354003304663724j) (85.34373272762735+26.518009433464115j) (84.7111965433497+27.95686335060765j)
(1.5634807307221685+0.17750329535483667j) (3.1274628585303725+0.35518355644521576j) (4.692449334079043+0.5332187362497208j) (6.258946231113175+0.7117887784555115j) (7.827464348218219+0.8910766538901039j) (9.398520859715+1.0712694477319578j) (10.972641033610696+1.2525595169783457j) (12.550360035871227+1.4351457399961993j) (14.132224842047938+1.61923488312424j) (15.718796279497537+1.8050431133977876j) (17.31065122614892+1.992797691738438j) (18.908384995041864+2.182738887684235j) (20.512613937778045+2.3751221652958256j) (22.123978304639746+2.5702207007642377j) (23.743145404560302+2.768328306104893j) (25.370813114394117+2.969762851028628j) (27.00771379414803+3.174870297752875j) (28.654618672934205+3.3840294926970254j) (30.31234277935793+3.5976578967204316j) (31.981750499565475+3.8162184845658906j) (33.66376185574803+4.040228108161787j) (35.35935960649746+4.270267702491309j) (37.06959727627429+4.5069948237393955j) (38.7956082212656+4.751159156886722j) (40.53861582790843+5.003621826926981j) (42.299944909559144+5.265379612589919j) (44.08103430178873+5.537595519063509j) (45.88345053352493+5.82163765181036j) (47.70890222999065+6.119128995901174j) (49.559254518031025+6.432011611813708j) (51.4365420447878+6.762630001836031j) (53.342978102308315+7.113840105367133j) (55.28095546309002+7.489152707884973j) (57.25303134967254+7.892923192310732j) (59.26188359333646+8.33060372417725j) (61.310215963820745+8.809079259035263j) (63.400575287235036+9.337114975851105j) (65.53501693156889+9.925948719339141j) (67.71451120915734+10.590064252985314j) (69.93790936113929+11.348170400461326j) (72.20016602673809+12.224365228401226j) (74.48932204144717+13.249331514705606j) (76.78147064610836+14.461072910162942j) (79.03260912369713+15.903904212190882j) (81.16624114741977+17.622635798540415j) (83.05717025320885+19.645317941109436j) (84.51945088176214+21.942630587920675j) (85.3291570692676+24.354003304663884j) (85.34373272762683+26.518009433464737j) (84.71119654334969+27.956863350607826j)
(1.5634807307221683+0.17750329535483603j) (3.127462858530374+0.35518355644522226j) (4.69244933407904+0.5332187362497257j) (6.258946231113208+0.7117887784555234j) (7.827464348218227+0.8910766538901065j) (9.398520859714985+1.071269447731981j) (10.972641033610696+1.2525595169783381j) (12.550360035871263+1.4351457399961902j) (14.132224842047975+1.6192348831242613j) (15.718796279497528+1.8050431133978513j) (17.310651226148853+1.9927976917384904j) (18.908384995041892+2.182738887684147j) (20.512613937777985+2.375122165295815j) (22.12397830463984+2.5702207007641933j) (23.743145404560366+2.7683283061048694j) (25.370813114394103+2.969762851028627j) (27.007713794147985+3.1748702977529297j) (28.654618672934177+3.384029492696968j) (30.312342779358065+3.597657896720368j) (31.981750499565468+3.816218484565874j) (33.663761855747836+4.040228108161877j) (35.359359606497506+4.270267702491338j) (37.06959727627428+4.506994823739443j) (38.79560822126562+4.751159156886713j) (40.538615827908316+5.003621826927018j) (42.29994490955893+5.265379612589938j) (44.08103430178882+5.537595519063473j) (45.883450533524886+5.82163765181017j) (47.70890222999075+6.119128995901017j) (49.559254518031+6.432011611813816j) (51.43654204478781+6.762630001836086j) (53.3429781023085+7.113840105367101j) (55.28095546309027+7.489152707884989j) (57.25303134967257+7.892923192310832j) (59.26188359333633+8.33060372417716j) (61.310215963820696+8.809079259035254j) (63.40057528723508+9.337114975851172j) (65.53501693156896+9.925948719339557j) (67.71451120915748+10.590064252985648j) (69.93790936113815+11.348170400460619j) (72.20016602673813+12.224365228400869j) (74.48932204144768+13.249331514706299j) (76.78147064610818+14.461072910163104j) (79.03260912369683+15.903904212191572j) (81.16624114741991+17.622635798540145j) (83.05717025320914+19.64531794110842j) (84.51945088176213+21.94263058792097j) (85.32915706926771+24.354003304663717j) (85.34373272762717+26.518009433464293j) (84.71119654334981+27.956863350607918j)
(1.563480730722171+0.1775032953548356j) (3.127462858530387+0.35518355644522215j) (4.692449334079031+0.5332187362497215j) (6.258946231113186+0.7117887784555064j) (7.827464348218217+0.8910766538900754j) (9.398520859714989+1.0712694477319675j) (10.972641033610751+1.2525595169783321j) (12.550360035871247+1.4351457399961802j) (14.132224842047906+1.6192348831242351j) (15.718796279497525+1.8050431133978497j) (17.310651226148963+1.992797691738424j) (18.90838499504186+2.182738887684131j) (20.51261393777799+2.375122165295833j) (22.123978304639817+2.57022070076418j) (23.74314540456036+2.7683283061049058j) (25.37081311439406+2.969762851028575j) (27.007713794147993+3.1748702977529497j) (28.654618672934348+3.3840294926970507j) (30.312342779357873+3.597657896720382j) (31.981750499565464+3.8162184845658373j) (33.663761855747865+4.040228108161845j) (35.35935960649747+4.270267702491311j) (37.06959727627414+4.506994823739473j) (38.79560822126576+4.7511591568866525j) (40.538615827908394+5.003621826927006j) (42.29994490955896+5.265379612590006j) (44.08103430178876+5.537595519063364j) (45.883450533525036+5.821637651810335j) (47.70890222999074+6.1191289959013515j) (49.55925451803109+6.432011611813979j) (51.436542044787686+6.762630001835943j) (53.34297810230826+7.113840105367058j) (55.28095546309034+7.489152707885029j) (57.25303134967236+7.892923192310891j) (59.26188359333652+8.330603724177415j) (61.31021596382091+8.809079259035155j) (63.40057528723535+9.337114975851035j) (65.53501693156915+9.925948719339347j) (67.71451120915722+10.590064252985346j) (69.93790936113807+11.348170400460454j) (72.20016602673807+12.224365228401323j) (74.489322041448+13.249331514706364j) (76.78147064610812+14.461072910163386j) (79.03260912369723+15.903904212191085j) (81.1662411474193+17.62263579854061j) (83.05717025320908+19.64531794110898j) (84.5194508817621+21.942630587920615j) (85.32915706926785+24.35400330466372j) (85.34373272762707+26.5180094334645j) (84.71119654334927+27.956863350607847j)
(1.5634807307221699+0.177503295354838j) (3.1274628585303708+0.3551835564452228j) (4.692449334079049+0.533218736249731j) (6.258946231113192+0.7117887784555174j) (7.827464348218224+0.8910766538901048j) (9.398520859715024+1.0712694477319604j) (10.972641033610714+1.2525595169783499j) (12.550360035871284+1.43514573999618j) (14.132224842047977+1.6192348831242414j) (15.718796279497585+1.8050431133978384j) (17.310651226148888+1.9927976917384171j) (18.90838499504193+2.1827388876841125j) (20.512613937777928+2.3751221652958563j) (22.123978304639774+2.570220700764239j) (23.743145404560423+2.7683283061048587j) (25.37081311439408+2.9697628510286234j) (27.007713794148025+3.174870297752923j) (28.654618672934234+3.3840294926969543j) (30.31234277935797+3.5976578967204245j) (31.981750499565532+3.816218484565887j) (33.663761855747886+4.040228108161835j) (35.35935960649731+4.27026770249136j) (37.06959727627432+4.506994823739448j) (38.79560822126566+4.751159156886759j) (40.538615827908366+5.003621826927027j) (42.29994490955896+5.2653796125899355j) (44.08103430178867+5.537595519063356j) (45.883450533524886+5.821637651810236j) (47.708902229990784+6.11912899590115j) (49.55925451803071+6.432011611814017j) (51.43654204478802+6.76263000183622j) (53.34297810230851+7.113840105366983j) (55.280955463090436+7.48915270788497j) (57.25303134967226+7.892923192310841j) (59.261883593336314+8.330603724177386j) (61.310215963820454+8.809079259035476j) (63.400575287235114+9.337114975851383j) (65.53501693156934+9.925948719339317j) (67.714511209157+10.590064252985572j) (69.93790936113837+11.3481704004607j) (72.20016602673765+12.224365228401053j) (74.489322041448+13.249331514706558j) (76.78147064610766+14.461072910162747j) (79.03260912369706+15.903904212190945j) (81.16624114741981+17.622635798539907j) (83.057170253209+19.64531794110892j) (84.51945088176215+21.94263058792019j) (85.32915706926799+24.354003304663912j) (85.34373272762693+26.51800943346483j) (84.71119654334956+27.95686335060807j)
(1.5634807307221676+0.17750329535483583j) (3.1274628585303827+0.35518355644521066j) (4.692449334079047+0.5332187362497253j) (6.25894623111319+0.7117887784555185j) (7.827464348218227+0.8910766538901067j) (9.398520859714994+1.0712694477319662j) (10.972641033610717+1.2525595169783166j) (12.550360035871275+1.435145739996183j) (14.13222484204792+1.6192348831242742j) (15.718796279497516+1.8050431133978735j) (17.31065122614889+1.9927976917384482j) (18.9083849950419+2.1827388876841347j) (20.512613937777946+2.3751221652958123j) (22.123978304639785+2.5702207007641995j) (23.743145404560263+2.76832830610489j) (25.370813114394068+2.969762851028626j) (27.00771379414794+3.1748702977529053j) (28.65461867293422+3.3840294926969707j) (30.312342779357902+3.597657896720457j) (31.981750499565454+3.8162184845658946j) (33.66376185574785+4.040228108161781j) (35.35935960649739+4.2702677024913065j) (37.06959727627433+4.506994823739458j) (38.79560822126556+4.751159156886775j) (40.53861582790831+5.003621826926875j) (42.299944909558945+5.265379612590045j) (44.081034301788854+5.537595519063476j) (45.88345053352494+5.821637651810251j) (47.708902229990954+6.119128995901159j) (49.55925451803115+6.432011611813677j) (51.43654204478799+6.762630001836223j) (53.34297810230866+7.113840105367008j) (55.280955463090194+7.489152707885292j) (57.25303134967242+7.892923192311143j) (59.261883593336385+8.330603724177324j) (61.310215963820774+8.809079259035164j) (63.400575287235554+9.337114975850858j) (65.5350169315697+9.925948719339457j) (67.71451120915734+10.59006425298544j) (69.93790936113827+11.348170400461015j) (72.20016602673735+12.224365228401018j) (74.489322041448+13.249331514706816j) (76.78147064610792+14.461072910162624j) (79.03260912369743+15.90390421219088j) (81.16624114741958+17.622635798540216j) (83.05717025320898+19.645317941108193j) (84.51945088176225+21.942630587920338j) (85.32915706926818+24.354003304664047j) (85.34373272762684+26.518009433464325j) (84.71119654334944+27.956863350607968j)
(1.5634807307221659+0.1775032953548396j) (3.1274628585303685+0.3551835564452206j) (4.6924493340790425+0.5332187362497277j) (6.258946231113196+0.7117887784555227j) (7.827464348218227+0.8910766538900919j) (9.398520859714997+1.0712694477319422j) (10.972641033610717+1.2525595169783492j) (12.550360035871227+1.4351457399961993j) (14.13222484204797+1.6192348831242653j) (15.71879627949754+1.8050431133978388j) (17.310651226148863+1.992797691738461j) (18.908384995041917+2.182738887684122j) (20.512613937778035+2.3751221652958656j) (22.123978304639788+2.5702207007641285j) (23.743145404560334+2.7683283061048494j) (25.370813114394114+2.9697628510286442j) (27.007713794147985+3.1748702977528898j) (28.654618672934248+3.384029492696999j) (30.312342779357994+3.5976578967204835j) (31.981750499565532+3.816218484565918j) (33.66376185574787+4.040228108161759j) (35.359359606497556+4.270267702491366j) (37.069597276274266+4.506994823739486j) (38.79560822126563+4.751159156886677j) (40.538615827908366+5.003621826927073j) (42.29994490955905+5.265379612589942j) (44.081034301788875+5.537595519063425j) (45.88345053352473+5.821637651810357j) (47.70890222999063+6.119128995901273j) (49.559254518031366+6.432011611813807j) (51.4365420447882+6.76263000183615j) (53.342978102308535+7.113840105367179j) (55.28095546309039+7.489152707885207j) (57.25303134967228+7.89292319231091j) (59.2618835933364+8.330603724177264j) (61.310215963820816+8.809079259035085j) (63.40057528723541+9.337114975850811j) (65.5350169315692+9.925948719338875j) (67.71451120915758+10.590064252985535j) (69.93790936113895+11.348170400460846j) (72.20016602673824+12.224365228401181j) (74.48932204144768+13.249331514706403j) (76.78147064610853+14.461072910162542j) (79.03260912369751+15.903904212190874j) (81.16624114741947+17.62263579854081j) (83.05717025320932+19.645317941109052j) (84.51945088176231+21.94263058792013j) (85.32915706926757+24.354003304663856j) (85.34373272762753+26.51800943346418j) (84.71119654334949+27.956863350607385j)
