200 400 600 800 1000 1200 1400 1600 1800 2000 2200 2400 2600 2800 3000 3200 3400 3600 3800 4000 4200 4400 4600 4800 5000 5200 5400 5600 5800 6000 6200 6400 6600 6800 7000 7200 7400 7600 7800 8000 8200 8400 8600 8800 9000 9200 9400 9600 9800 10000
(0.880222358186913-0.09992520942150182j) (1.7605467436866578-0.19988642002709744j) (2.6410753736862627-0.2999197536588569j) (3.521910847063564-0.40006157545089116j) (4.403156340130599-0.5003486204813872j) (5.284915808368542-0.6008181266206136j) (6.167294196344422-0.7015079759635461j) (7.050397658173478-0.8024568475336462j) (7.934333791112616-0.9037043843475051j) (8.819211885154866-1.0052913784506519j) (9.705143191835882-1.1072599782131318j) (10.59224121588439-1.2096539230400856j) (11.480622033848245-1.312518811755274j) (12.370404644415679-1.4159024123347996j) (13.261711355846431-1.5198550224701426j) (14.154668216733535-1.6244298927640377j) (15.049405497231527-1.7296837273536707j) (15.94605822892539-1.8356772806228792j) (16.84476681263846-1.9424760737036857j) (17.745677704669312-2.0501512610566572j) (18.648944193098657-2.15878068607632j) (19.55472727677164-2.268450176142646j) (20.46319666004954-2.3792551428002753j) (21.374531875948648-2.491302573190635j) (22.28892354798157-2.604713526420073j) (23.20657479553005-2.7196262858846763j) (24.127702776436813-2.836200369496187j) (25.052540339804516-2.9546216695024867j) (25.981337724978925-3.0751090895485236j) (26.9143641779703-3.197923179026003j) (27.851909245082613-3.323377447419412j) (28.79428331230478-3.4518532926500334j) (29.741816632166852-3.583819819874096j) (30.694855520606488-3.7198602847292004j) (31.653753448357357-3.86070748266788j) (32.61885310757772-4.007291100706247j) (33.590452714675514-4.1608007148966415j) (34.568744995977774-4.322768330784946j) (35.55370919298563-4.495172993633787j) (36.54492317541566-4.680564270775788j) (37.5412425086095-4.882184951208068j) (38.54026702874073-5.104032428352608j) (39.537496460731305-5.35070667829879j) (40.525117836587775-5.626712024162181j) (41.49061874585162-5.934598103636253j) (42.416180434913905-6.271133427399355j) (43.28127454037724-6.621424045852785j) (44.07185085623975-6.954108687105887j) (44.795438185308434-7.225944592945065j) (45.48977113387581-7.401972090832262j)
(0.8891833408289259-0.10094257461690752j) (1.7784720146854396-0.2019223170353175j) (2.6679715530207258-0.3029765211471523j) (3.5577878861591277-0.4041427350854683j) (4.4480275478419635-0.5054588935650245j) (5.338797886017588-0.6069634566808318j) (6.230207282161167-0.7086955576526088j) (7.122365381583014-0.8106951623106359j) (8.015383337418069-0.9130032435329382j) (8.909374071279306-1.015661974382781j) (9.804452553913489-1.118714944395054j) (10.700736109627696-1.2222074043502733j) (11.598344748775213-1.3261865460132662j) (12.497401533193722-1.4307018247673027j) (13.39803298020636-1.5358053349308707j) (14.300369511626846-1.6415522499202557j) (15.204545955152996-1.7480013424878285j) (16.11070210660606-1.8552156042191374j) (17.018983362641595-1.9632629886150965j) (17.92954143477749-2.0722173087970575j) (18.84253515681558-2.18215932969189j) (19.758131398725855-2.2931781061984267j) (20.676506100667186-2.4053726343194173j) (21.597845440404722-2.518853902930565j) (22.52234714526505-2.6337474617029306j) (23.45022195443146-2.750196658343363j) (24.381695226627663-2.868366749564119j) (25.317008668028247-2.9884501602608533j) (26.256422119147306-3.110673261599076j) (27.200215276417662-3.2353051712344834j) (28.14868911561851-3.3626692615267895j) (29.10216659856292-3.4931583126640264j) (30.060991927646185-3.627254589820377j) (31.025527072199743-3.765556581752092j) (31.996143366761352-3.908814730379256j) (32.97320440020836-4.0579791918758366j) (33.957033708133956-4.214263385167488j) (34.94785616554808-4.379227429056407j) (35.945694197098355-4.554884534588648j) (36.95018715550839-4.743828516796383j) (37.96028245405859-4.949366053748388j) (38.97372035430911-5.175600653516075j) (39.98621094112635-5.427331973024875j) (40.99022586709383-5.709465702763588j) (41.973529746375185-6.025351061288827j) (42.91823861711263-6.373207676074898j) (43.802600663644064-6.740254541789364j) (44.60905684683739-7.0968745222289185j) (45.33945844435609-7.398539376018052j) (46.02726656404851-7.603818148993505j)
(0.8981082813019472-0.10195584788739943j) (1.7963251891275818-0.20395002588787395j) (2.6947595570298106-0.3060209956727741j) (3.5935206347291575-0.408207484174959j) (4.492718301513543-0.5105486216523323j) (5.392463286138905-0.6130840864717628j) (6.292867395605624-0.7158542591985625j) (7.19404375536597-0.8189003888954705j) (8.096107063760646-0.9222647749604926j) (8.9991738637783-1.02599096839022j) (9.903362835603767-1.1301239970734986j) (10.808795113859226-1.2347106206362841j) (11.715594633979372-1.3397996215265005j) (12.623888512787516-1.4454421405232478j) (13.533807469071164-1.5516920667485052j) (14.44548629081661-1.6586064947025831j) (15.359064356736113-1.7662462639644496j) (16.274686220814072-1.8746766012504736j) (17.192502269817098-1.98396788974283j) (18.11266946497676-2.094196597451283j) (19.035352180320377-2.205446405308357j) (19.960723151205794-2.317809587521956j) (20.888964547275645-2.4313887123657345j) (21.820269183750703-2.5462987524994705j) (22.754841883009934-2.6626697219822018j) (23.692900993271447-2.780649995040027j) (24.634680060786447-2.900410513126183j) (25.580429632318957-3.022150157062261j) (26.53041912958157-3.146102657354071j) (27.48493867599824-3.272545548183118j) (28.444300650711106-3.4018118528122128j) (29.40884056471644-3.5343054384315775j) (30.378916547514883-3.6705213196855686j) (31.354906210999424-3.8110726479419044j) (32.33719876825848-3.956726718078096j) (33.326178767168116-4.108453048379153j) (34.32219520646765-4.2674873463243355j) (35.3255053878302-4.435415635899341j) (36.336175414802035-4.614282093365157j) (37.353906991000095-4.806719991269979j) (38.377740982335304-5.016092396648336j) (39.405561449281606-5.246596547435388j) (40.4332971796238-5.503210460416351j) (41.453727318809825-5.79120465733276j) (42.454956444265775-6.114672320730954j) (43.41919231167152-6.473232268796012j) (44.32377203070175-6.856283284845032j) (45.148005499720504-7.236401008662705j) (45.88798475784022-7.568753201186173j) (46.571698835603954-7.806265263284335j)
(0.9069942090163162-0.1029646918617634j) (1.8141003219276288-0.20596887046328513j) (2.7214304583035527-0.309052159595601j) (3.6290971712544753-0.41225445938143174j) (4.537213669725913-0.5156160900856113j) (5.4458940475476325-0.619177942906804j) (6.355253521701389-0.7229816404325307j) (7.26540868246032-0.8270697097681912j) (8.176477758301639-0.9314857717885614j) (9.088580898798183-1.0362747505327128j) (10.001840479075495-1.1414831075011262j) (10.916381429878502-1.2471591065554928j) (11.83233159783606-1.353353116316645j) (12.749822141156775-1.4601179584872657j) (13.668987966749308-1.5675093124684416j) (14.589968215631899-1.6755861891260722j) (15.512906804505821-1.7844114897559578j) (16.437953032493816-1.894052670411292j) (17.36526226328588-2.0045825370820354j) (18.29499669425967-2.1160802041521207j) (19.227326225446536-2.228632257642174j) (20.162429442361116-2.3423341766946826j) (21.100494727454613-2.457292082587773j) (22.041721514759345-2.5736249056564304j) (22.986321700457257-2.6914670887339573j) (23.934521217244686-2.8109719838326583j) (24.88656177025154-2.932316150373437j) (25.84270271331825-3.055704833594976j) (26.803223010307924-3.181378997974365j) (27.76842316666648-3.3096244225377243j) (28.73862691427008-3.4407835464227623j) (29.7141822583783-3.575271002078935j) (30.695461199625676-3.7135941129802252j) (31.68285694167861-3.8563800889110347j) (32.67677654123121-4.004412247369213j) (33.67762550308774-4.158678322925271j) (34.68577834554065-4.3204347189841705j) (35.701524949134416-4.491291123422041j) (36.724975400518524-4.6733194574627985j) (37.755894312458565-4.8691876706232735j) (38.79341706469158-5.082307780968969j) (39.83557387514336-5.3169585216525155j) (40.878518487352316-5.578275132032511j) (41.91535589823578-5.871856094898711j) (42.93458410064824-6.202479337142886j) (43.918643378257606-6.571094562698355j) (44.844262245528085-6.96929725248872j) (45.688051932147474-7.372213286700771j) (46.44046163015922-7.735657845816826j) (47.12302569398561-8.00798577369239j)
(0.9158382589783712-0.10396878115816645j) (1.831791679251307-0.20797819863977454j) (2.74797564645617-0.31206903132711666j) (3.6645059971895275-0.4162823455324042j) (4.581499250217469-0.5206596445680425j) (5.499072844691404-0.6252430255564932j) (6.417345387924168-0.7300753462579128j) (7.336436915474362-0.8352004050329086j) (8.256469166542226-0.9406631375030557j) (9.177565877993807-1.0465098340665366j) (10.099853100720969-1.1527883831757304j) (11.023459542513553-1.259548546250293j) (11.948516942181422-1.3668422713281034j) (12.875160480321872-1.4747240541123205j) (13.803529232912156-1.5832513570606586j) (14.733766674794976-1.6924850997037277j) (15.666021241168504-1.8024902366202695j) (16.600446956336995-1.9133364436911984j) (17.537204140274902-2.0250989386537395j) (18.47646020489546-2.137859469019024j) (19.418390553292987-2.251707509593353j) (20.363179596427255-2.366741723932938j) (21.311021902528406-2.4830717600130696j) (22.262123494445795-2.600820471628621j) (23.21670330844182-2.72012668542829j) (24.17499482335104-2.8411486716728773j) (25.137247859267365-2.96406852847227j) (26.103730526586652-3.089097759495497j) (27.074731273221346-3.216484421082201j) (28.05056092020067-3.346522346116764j) (29.031554477072145-3.4795631324404j) (30.01807236025751-3.616031830830168j) (31.01050035251221-3.756447604643001j) (32.0092471587707-3.901451086705579j) (33.0147375951487-4.051840753459591j) (34.0273980577509-4.208621376018141j) (35.04762855486338-4.373068429638501j) (36.07575157558534-4.5468130014251855j) (37.11192130917422-4.731951532318534j) (38.15596553933233-4.9311819003651145j) (39.207114714412576-5.1479577418681695j) (40.26354661383329-5.386627275669035j) (41.32164425342046-5.652462198286072j) (42.374852608684385-5.951352250377768j) (43.41210735809349-6.288698714896246j) (44.416205046619176-6.6667011521721635j) (45.36355074402404-7.07912466046665j) (46.22852179787079-7.503908547188969j) (46.99621832918087-7.898394277029565j) (47.68100548398644-8.207617744565935j)
(0.9246376674750039-0.10496780189448059j) (1.849393729888972-0.20997738131744043j) (2.774386815197924-0.31507066386737687j) (3.699736019746564-0.42028987367751225j) (4.625561148397589-0.52567768874689j) (5.5519829619157735-0.6312774037664908j) (6.479123434249183-0.7371331033145373j) (7.407106022550696-0.8432898486396475j) (8.336055953042598-0.9497938817135925j) (9.266100526150902-1.0566928508358924j) (10.197369444734003-1.1640360628475195j) (11.129995169716011-1.2718747679964757j) (12.064113307999744-1.380262484751457j) (12.999863038224445-1.489255373451677j) (13.937387580717699-1.5989126697060212j) (14.87683471891681-1.7092971910354022j) (15.818357380591587-1.8204759335589986j) (16.762114288383184-1.9325207797685129j) (17.708270690494246-2.045509343919868j) (18.6569991837526-2.1595259886872946j) (19.608480642693483-2.2746630560077437j) (20.562905269557586-2.391022367224451j) (21.520473781012313-2.5087170637128926j) (22.48139874742067-2.627873880499416j) (23.445906098971363-2.7486359738636743j) (24.414236808581236-2.8711664621503576j) (25.38664875218316-2.9956528906288806j) (26.363418729286597-3.1223129012974993j) (27.344844594818543-3.2514014840147736j) (28.331247397620576-3.3832203159446084j) (29.322973325571933-3.518129875299949j) (30.320395095222523-3.6565652604197427j) (31.323912149684407-3.7990569791691224j) (32.33394856538573-3.9462584234198217j) (33.35094678509924-4.098982335045855j) (34.375353968158066-4.258249312861876j) (35.40759549933508-4.425352255123068j) (36.448026387285154-4.601941369538951j) (37.49684486627117-4.790134400178465j) (38.55394187234646-4.992654458508764j) (39.61864300097083-5.212989605074915j) (40.68927411927617-5.455545830284742j) (41.76245004773748-5.725711047708813j) (42.83196595335738-6.029630143833211j) (43.887230756799994-6.373265453549948j) (44.911503633484685-6.759976061559297j) (45.881128499254935-7.1856322848689205j) (46.76872544024237-7.631157793629544j) (47.55448723850259-8.05619333059704j) (48.24519269346871-8.403808952323557j)
(0.933389767954055-0.10596145122082144j) (1.8669011370208832-0.21196581148473817j) (2.800655949993154-0.3180561434087303j) (3.734776535458341-0.4242758192338428j) (4.669385956832795-0.5306686819065446j) (5.604608268896137-0.6372792139071715j) (6.54056878455513-0.7441527167935078j) (7.47739435477478-0.8513355047792741j) (8.415213664874258-0.9588751161425692j) (9.354157550725168-1.0668205468720804j) (10.294359338791551-1.1752225117527177j) (11.235955214444324-1.2841337390965115j) (12.179084623576617-1.3936093066048263j) (13.123890713227425-1.5037070274684792j) (14.070520817747333-1.6144878978736072j) (15.019126997968907-1.7260166197045521j) (15.969866641933338-1.838362215588548j) (16.922903136934412-1.9515987577291989j) (17.878406623984244-2.0658062375287614j) (18.836554847250856-2.1810716101817116j) (19.79753411245774-2.2974900577885142j) (20.761540369580374-2.415166526809409j) (21.7287804361249-2.5342176118194595j) (22.699473377441038-2.6547738789402273j) (23.673852059136422-2.7769827508346143j) (24.652164882535548-2.9010121133556708j) (25.634677705204915-3.027054855451304j) (26.621675931546427-3.1553346236420046j) (27.613466727709554-3.286113167293497j) (28.61038126144716-3.4196997804487936j) (29.612776775644814-3.5564635232543185j) (30.621038148334105-3.696849148437636j) (31.635578328931995-3.841397988496201j) (32.656836596916605-3.990775504331692j) (33.685272841261266-4.145807783424067j) (34.721354795432376-4.307530019091539j) (35.76553302560974-4.477250865420012j) (36.81819485664016-4.656637367039321j) (37.87958234135267-4.847825375886282j) (38.949649285575774-5.0535586138913615j) (40.027816068359556-5.277352541349347j) (41.11255636526237-5.523659557917551j) (42.20071770584812-5.797964205522699j) (43.286452087689185-6.106631347621803j) (44.35966910056886-6.456122218603903j) (45.404179818188155-6.850858894978864j) (46.39650270162561-7.288722114518175j) (47.30797114026091-7.753704697716746j) (48.114425659259176-8.208390955990923j) (48.814944518698105-8.595260692384318j)
(0.9420919870924657-0.1069494368733525j) (1.8843087503570433-0.21394290332749338j) (2.8267753162802047-0.32102458800278993j) (3.7696172144912548-0.4282390002154524j) (4.712960735668736-0.5356311367664924j) (5.656933197188805-0.6432466567472279j) (6.601663219331155-0.7511320673976695j) (7.547281015068307-0.8593349244409524j) (8.49391869673689-0.9679040507947985j) (9.441710603228262-1.0768897781945161j) (10.390793651753347-1.1863442170647533j) (11.341307718738522-1.2963215610069263j) (12.293396055012144-1.406878433567886j) (13.247205741144612-1.518074286607566j) (14.202888189637829-1.6299718616748837j) (15.160599701618503-1.742637728462303j) (16.120502086789738-1.8561429178125943j) (17.08276335664102-1.9705636710934338j) (18.04755850228708-2.085982333379199j) (19.015070369778023-2.2024884251080916j) (19.985490647229945-2.320179936331966j) (20.959020979499766-2.4391648999903803j) (21.935874227181827-2.5595633168597947j) (22.91627588695949-2.681509526258678j) (23.90046568913608-2.805155145102963j) (24.88869938428492-2.9306727360244853j) (25.88125072248838-3.0582604165576295j) (26.87841361224365-3.1881476906921016j) (27.880504416611178-3.320602878239057j) (28.887864292531525-3.455942645726115j) (29.900861390929624-3.594544317799812j) (30.919892585524977-3.736861887483656j) (31.945384146261244-3.8834469695096683j) (32.97779034933897-4.034976380417927j) (34.01758830288743-4.192288610648934j) (35.0652660660464-4.356432195139994j) (36.12129911248773-4.528729864555369j) (37.186106770283246-4.7108632201501255j) (38.2599745242883-4.904983059427158j) (39.342918520434814-5.113849180747953j) (40.43445315001473-5.340997615216577j) (41.53319888312829-5.590916206814946j) (42.636235397055565-5.869167292454075j) (43.73807492765295-6.182301767207251j) (44.82914769351002-6.537218653032401j) (45.89388952350222-6.939303017093682j) (46.90920040898293-7.3883276046974595j) (47.84557690852134-7.871362060067273j) (48.67513936726967-8.354437591781318j) (49.38943787583657-8.780768229875418j)
(0.9507418410440093-0.10793147674847746j) (1.9016115986368594-0.21590809137870964j) (2.852737448230421-0.32397514628858964j) (3.8042480856744016-0.43217827554343097j) (4.756272993945189-0.5405636173797739j) (5.708942717853182-0.6491779949477802j) (6.6623891496290275-0.758069108440416j) (7.6167458285024825-0.8672857421273635j) (8.57214825766766-0.9768779903034577j) (9.528734242371828-1.0868975068030002j) (10.48664425329409-1.1973977835541336j) (11.446021819890792-1.3084344646889594j) (12.407013958996895-1.4200657040518165j) (13.369771644692461-1.532352575620803j) (14.334450326293851-1.645359548481275j) (15.301210502294566-1.7591550406866818j) (16.270218359221225-1.8738120697784257j) (17.24164648561803-1.9894090221367642j) (18.215674672788236-2.10603056898097j) (19.192490815422474-2.2237687641506447j) (20.172291926783174-2.3427243682646397j) (21.155285284568027-2.4630084562405905j) (22.141689724676862-2.584744381386713j) (23.131737100490113-2.708070190722195j) (24.12567392421461-2.8331416146279986j) (25.123763203232354-2.96013579191644j) (26.12628647632017-3.0892559423837653j) (27.13354603895792-3.2207372676961348j) (28.145867318590547-3.3548544546640375j) (29.163601311165134-3.4919312817956976j) (30.18712690548738-3.6323530029735154j) (31.216852778575884-3.7765824180396597j) (32.253218304107776-3.925180861067219j) (33.29669251171873-4.078835770116006j) (34.347769456358485-4.238397076607866j) (35.40695721692955-4.4049253890955j) (36.47475582486963-4.57975582948019j) (37.551616194011814-4.764582286662905j) (38.63786670373198-4.9615673850559725j) (39.73358508051368-5.173482569179483j) (40.838378582761905-5.403877829492575j) (41.951012798180905-5.657265924113719j) (43.06879767986167-5.939268985719641j) (44.186606219926404-6.256591437644715j) (45.29540246801705-6.616510740155343j) (46.38030445475739-7.02527381983125j) (47.41877121926277-7.48440976632966j) (48.38088046857466-7.984006458137712j) (49.23570628660941-8.493901771939399j) (49.9676952858521-8.959255124417393j)
(0.9593369318590225-0.10890729849659038j) (1.9188048824718076-0.21786082970721743j) (2.8785351380208954-0.3269069962784664j) (3.838659522213923-0.4360925434340369j) (4.799310671766763-0.5454647371274483j) (5.760622320096624-0.6550715506710082j) (6.7227295922077115-0.7649618630766327j) (7.685769313969412-0.8751856727199071j) (8.649880339272894-0.9857943304417062j) (9.615203898899637-1.0968407968532015j) (10.581883975378698-1.20837992944638j) (11.550067708620583-1.320468806172624j) (12.519905837744949-1.4331670934969771j) (13.491553185254459-1.5465374686298479j) (14.46516919056006-1.66064610779343j) (15.440918500861931-1.7755632551010359j) (16.418971628535775-1.8913638901026018j) (17.399505685449938-2.0081285164836014j) (18.38270520608559-2.1259441000964814j) (19.36876307285315-2.2449051918455796j) (20.357881558595125-2.3651152804597433j) (21.350273502752582-2.4866884325839567j) (22.346163638866873-2.6097512938696497j) (23.34579009156731-2.734445546134232j) (24.34940606030824-2.8609309440246693j) (25.3572817037678-2.9893890923846373j) (26.369706231168077-3.120028176140824j) (27.38699019184704-3.253088922642709j) (28.409467927267226-3.388852168583154j) (29.437500102173104-3.5276485287678025j) (30.471476150447977-3.6698708344307858j) (31.51181633406569-3.815990240953219j) (32.5589728834647-3.9665772204104206j) (33.61342930253875-4.122329080200255j) (34.675696276897575-4.284106214864353j) (35.74630154397758-4.452980027883148j) (36.82576927073822-4.630296346724806j) (37.9145814402081-4.817759097718056j) (39.01310864723968-5.017539666911404j) (40.121489226726-5.232416831443957j) (41.239421818886534-5.465948165354203j) (42.365814858159325-5.722661274213634j) (43.4982055399124-6.00822097926264j) (44.631825582233766-6.329454338132917j) (45.75818002331205-6.6939602237695j) (46.863112352272545-7.1087471130562125j) (47.92478905830832-7.5769532805786834j) (48.91324726659812-8.091571669073714j) (49.79519885922331-8.626468512080233j) (50.54861730226794-9.129799388941482j)
(0.9678749440677089-0.10987663913427416j) (1.9358839675156705-0.21980059114342856j) (2.9041614255984864-0.3298193442001085j) (3.8728422280607795-0.43998073985960817j) (4.84206212328874-0.5503331568045863j) (5.811957990896849-0.6609257032973823j) (6.782668145813274-0.7718084216601406j) (7.754332657146647-0.8830325084859652j) (8.727093685408477-0.9946505547940971j) (9.701095842023156-1.1067168110061576j) (10.676486575497197-1.2192874824688207j) (11.653416589157054-1.332421062322905j) (12.632040295985416-1.4461787098843553j) (13.612516316844259-1.5606246844156904j) (14.595008029237107-1.67582684634523j) (15.579684174776542-1.7918572407404638j) (16.566719534682374-1.908792781346402j) (17.556295683941343-2.0267160579599657j) (18.548601836222748-2.1457162956398026j) (19.54383579319345-2.265890501618011j) (20.54220501352765-2.3873448453091246j) (21.54392781841549-2.510196329225962j) (22.549234751674682-2.634574824823103j) (23.558370113123633-2.760625568624975j) (24.57159368317098-2.8885122422070606j) (25.589182653480936-3.018420797104046j) (26.611433771344796-3.1505642358757346j) (27.638665691189058-3.2851886279540796j) (28.671221500704135-3.4225807298773363j) (29.70947134372179-3.5630777028546503j) (30.75381498434508-3.7070795882260485j) (31.80468402596972-3.855065429441331j) (32.86254327956409-4.007614238869014j) (33.92789040943482-4.165432425662246j) (35.001252373498865-4.329389857125199j) (36.08317615350537-4.500567446635098j) (37.17420956067329-4.680320046704388j) (38.27486503721184-4.870359396597884j) (39.38555458245201-5.07286264093374j) (40.50647597222706-5.290611703934344j) (41.63741743594682-5.527165617893442j) (42.77742745648677-5.787057253975939j) (43.924266420192986-6.0759779476725555j) (45.073520512588004-6.400848221277126j) (46.21723759166271-6.76953408766118j) (47.3420170105693-7.189707662552263j) (48.42685319920601-7.665962783081667j) (49.442076501592105-8.194041411046035j) (50.35270401608443-8.751933343030302j) (51.13101873238412-9.291650362723194j)
(0.9763536414196166-0.1108392446744072j) (1.9528443779466451-0.22172686654046428j) (2.929609588910979-0.33271142339079185j) (3.9067872249008335-0.4438418370801824j) (4.884516100478715-0.555167582793753j) (5.862936195552328-0.6667388872470412j) (6.842188968539642-0.7786069392213527j) (7.822417684693327-0.890824116223083j) (8.803767763244371-1.0034442315780348j) (9.78638714738551-1.1165228069434823j) (10.770426701570937-1.2301173760767456j) (11.756040641138048-1.3442878267979723j) (12.743386999906498-1.4590967894528373j) (13.73262814216303-1.5746100819242226j) (14.723931326324463-1.6908972234332877j) (15.7174693285979-1.8080320321467194j) (16.713421136131583-1.926093325131273j) (17.71197272047555-2.0451657436844823j) (18.71331790365316-2.1653407328185814j) (19.717659330731028-2.286717711054598j) (20.7252095644471-2.4094054762300807j) (21.736192319034732-2.533523905406j) (22.75084385172203-2.659206023141562j) (23.769414531075288-2.7866005336260593j) (24.792170600793444-2.91587494018959j) (25.819396154720152-3.0472194129008936j) (26.85139533206977-3.180851614586518j) (27.888494728345897-3.3170227621615638j) (28.93104599275086-3.4560252898436796j) (29.979428539543697-3.5982026021526434j) (31.03405222684028-3.7439615692118493j) (32.09535973156354-3.893788640520535j) (33.16382814076637-4.048270756748634j) (34.23996893198802-4.208122648464721j) (35.32432493668347-4.374222656223596j) (36.417461916195634-4.547659916104714j) (37.519950769431226-4.729796635523089j) (38.63233370013652-4.922350174394672j) (39.75506317884869-5.127500502998098j) (40.888395076616035-5.348028644778171j) (42.03220514393473-5.587489227058515j) (43.185678649885304-5.850411304391531j) (44.34679423817426-6.142497510192763j) (45.51148638064489-6.470734461063872j) (46.67234295019059-6.843204095118802j) (47.816738113971056-7.268147886649209j) (48.92458863964559-7.751459418804081j) (49.96680529261131-8.291441869485102j) (50.90734002770326-8.870193033134784j) (51.71366585095979-9.444236133622097j)
(0.9847708637716709-0.11179486977296493j) (1.9696817902461508-0.22363916406889128j) (2.954873134582707-0.3355824932423386j) (3.940485839736469-0.44767484224164605j) (4.926661737617679-0.5599667653207029j) (5.913543859118382-0.6725095899001002j) (6.901276756219087-0.7853556330587893j) (7.890006839620265-0.8985584345309752j) (8.879882735638763-1.0121730106095093j) (9.871055666479851-1.1262561340385255j) (10.863679858452056-1.2408666458484527j) (11.857912983234767-1.356065806188686j) (12.853916637961818-1.471917692606488j) (13.851856870647177-1.5884896559709727j) (14.851904758378948-1.7058528464550786j) (15.854237046740959-1.824082824780499j) (16.859036860112788-1.9432602774729986j) (17.86649449384138-2.063471859385665j) (18.876808300780844-2.18481119249812j) (19.890185686309398-2.3073800573984964j) (20.906844227629158-2.4312898233809497j) (21.927012934793915-2.556663175448092j) (22.95093367231084-2.6836362126137057j) (23.978862760933072-2.8123610129981453j) (25.01107277890606-2.9430087890012264j) (26.04785457928959-3.0757737926640534j) (27.089519533692073-3.2108781803494435j) (28.136401999913502-3.348578111513781j) (29.188861987542005-3.4891714445821753j) (30.247287954311197-3.63300751213088j) (31.312099595535663-3.780499618982553j) (32.383750370334496-3.9321411257803964j) (33.462729310323205-4.088526277311813j) (34.54956132719547-4.250377335079007j) (35.64480468867946-4.418580107489076j) (36.74904342313468-4.594230668011246j) (37.86287089913831-4.778696924160917j) (38.98685830263517-4.973699702424935j) (40.12149752956588-5.181418943126137j) (41.26710103894194-5.404630866921222j) (42.423629789459284-5.646880103927672j) (43.59040217032379-5.912683318603451j) (44.76560939346723-6.207740195834971j) (45.945526398403096-6.53907791480845j) (47.12327428531759-6.914946382826576j) (48.287010932386075-7.3440667133210145j) (49.41764596336438-7.833477730469785j) (50.486911182762746-8.383834380635063j) (51.458269876035786-8.981234080744073j) (52.29531207993175-9.587162191533048j)
(0.9931245241168859-0.11274327739178884j) (1.986392027259378-0.22553700854344882j) (2.9799457890125955-0.3384318381935971j) (3.9739296930306125-0.4514787960371241j) (4.968488536501044-0.5647294967895837j) (5.96376834868064-0.6782363496100463j) (6.959916721787399-0.7920527804391103j) (7.957083157768475-0.9062334712073798j) (8.955419434760879-1.0208346204035263j) (9.955079997442969-1.1359142301781209j) (10.956222375928544-1.25153242604225j) (11.959007638413327-1.3677518163306024j) (12.96360088343595-1.484637900005064j) (13.970171778396379-1.6022595331382496j) (14.978895151874543-1.7206894666456056j) (15.98995164834439-1.8400049706371955j) (17.003528455078463-1.9602885643242431j) (18.019820112397277-2.0816288749232004j) (19.039029419938586-2.204121654770639j) (20.061368453252978-2.3278709932407295j) (21.087059706774923-2.4529907695683284j) (22.116337380874608-2.5796064049859j) (23.149448832181168-2.7078569885894512j) (24.18665620724402-2.837897872283784j) (25.22823827935575-2.9699038576893604j) (26.274492506052255-3.104073134282289j) (27.325737318858266-3.240632176414701j) (28.38231464480414-3.3798418714733014j) (29.444592636937628-3.522005238160393j) (30.512968551892488-3.667477210762584j) (31.587871645597-3.816677123294828j) (32.66976584558578-3.9701047414207853j) (33.759151770668275-4.128360979754857j) (34.85656735726596-4.292174832699548j) (35.96258583563977-4.462438568408894j) (37.077808943508785-4.640253918200534j) (38.20285184363007-4.826992854915555j) (39.33831384918178-5.024377561277264j) (40.48472513280875-5.234585175675636j) (41.642453089090694-5.460383366639674j) (42.81154135660451-5.70530145220736j) (43.99143743130189-5.973835646137763j) (45.18053876636983-6.27166940888095j) (46.375451576162526-6.605846799008192j) (47.56982002942833-6.984741109230863j) (48.75258591785035-7.417468593793181j) (49.905700803925434-7.912062911997652j) (51.00191322679713-8.471308547401195j) (52.004711106155064-9.085119990996612j) (52.874730117819226-9.720202633384048j)
