200 400 600 800 1000 1200 1400 1600 1800 2000 2200 2400 2600 2800 3000 3200 3400 3600 3800 4000 4200 4400 4600 4800 5000 5200 5400 5600 5800 6000 6200 6400 6600 6800 7000 7200 7400 7600 7800 8000 8200 8400 8600 8800 9000 9200 9400 9600 9800 10000
(1.3294881994902863+0.15093300202801482j) (2.6592792150880404+0.30197287262473366j) (3.9896766738367773+0.4532269956310374j) (5.320985832568031+0.6048037934835869j) (6.653514412753408+0.7568132669185188j) (7.987573459784873+0.909367559950699j) (9.323478235635163+1.0625815599140218j) (10.661549154577525+1.216573543609753j) (12.0021127725842+1.3714658823083887j) (13.3455028422147+1.5273858205943065j) (14.692061446265447+1.6844663469513614j) (16.04214022523385+1.8428471777484454j) (17.396101715778187+2.0026758811326077j) (18.754320819886786+2.1641091735919122j) (20.11718642744116+2.327314430039924j) (21.485103218297226+2.492471458779942j) (22.85849367393821+2.659774606410648j) (24.237800333110247+2.829435275704916j) (25.623488330542376+3.0016849632008755j) (27.01604826254865+3.176778954700517j) (28.41599942748451+3.355000858880808j) (29.823893491618282+3.5366682156980973j) (31.240318630132535+3.7221394926894136j) (32.66590418546875+3.911822886359813j) (34.10132586548379+4.106187488560166j) (35.54731146233205+4.305777574598308j) (37.00464699325397+4.511231042860656j) (38.474183018386654+4.723303416152467j) (39.956840629918844+4.942899346616916j) (41.45361614756575+5.171114309403324j) (42.96558275170122+5.409290205639032j) (44.493885882307104+5.6590900222592015j) (46.03972678074857+5.922598618356628j) (47.604324261529946+6.202459177672259j) (49.18883728223706+6.502057729749685j) (50.79421771217405+6.8257706264290645j) (52.420939785351955+7.179289563134807j) (54.068513532832014+7.5700292001513185j) (55.73462508324856+8.007587616894403j) (57.41365004852307+8.504132149357574j) (59.09417259064059+9.074341332895516j) (60.75512031985205+9.733994976842178j) (62.36059215011493+10.495276232207498j) (63.855494002322544+11.355490228128156j) (65.1695387891526+12.276335600749526j) (66.24493567247185+13.160351623652033j) (67.09565833391105+13.856901733769535j) (67.85271789923235+14.23822191659478j) (68.71008552102036+14.299295836036634j) (69.80285996302248+14.156772226430533j)
(1.3200561546170724+0.14986196621168846j) (2.640406886822587+0.29982789298250606j) (3.9613475558683673+0.4500022375398043j) (5.283175091932283+0.6004904581774477j) (6.606188800742568+0.7513995343799786j) (7.930691191655035+0.9028385112149611j) (9.256988837780051+1.0549190773913801j) (10.585393277454541+1.2077561875953924j) (11.916221967260308+1.3614687413511541j) (13.24979929793477+1.516180332813805j) (14.586457685928705+1.67202008870308j) (15.926538755075269+1.8291236152138772j) (17.27039462489383+1.9876340794092433j) (18.618389324476656+2.1477034566414366j) (19.970900353780173+2.309493983351299j) (21.328320417446278+2.4731798647445657j) (22.691059360066564+2.6389493000903275j) (24.059546335990582+2.8070069057683j) (25.434232251287874+2.9775766391368736j) (26.81559251996586+3.15090535676873j) (28.204130180528807+3.3272671813326165j) (29.600379421332175+3.5069689062061324j) (31.004909562209328+3.690356741126884j) (32.41832953224705+3.877824803395774j) (33.84129286392917+4.069825898021746j) (35.27450318266902+4.266885321944641j) (36.71872009180132+4.469618693700751j) (38.17476520857971+4.678755181171941j) (39.64352784853371+4.895168019361838j) (41.12596940049862+5.119914936630177j) (42.62312463761626+5.354292120080838j) (44.136096816302995+5.599906745411993j) (45.66604097788754+5.858774972066959j) (47.214125595987284+6.1334547042745635j) (48.78145521589169+6.427225168407297j) (50.36892359002603+6.744327642532297j) (51.97694393565111+7.090280993819496j) (53.60496385657614+7.472275348389629j) (55.250608508388986+7.8996106677334765j) (56.9082007338677+8.384045606153109j) (58.56630000967578+8.939672882008002j) (60.20390185038016+9.581388002776354j) (61.78546949930905+10.31999189238406j) (63.25714263505886+11.15070577041262j) (64.55200471980362+12.032742839996692j) (65.61931788485742+12.867984118002287j) (66.48228564569456+13.511983260945838j) (67.27466944242929+13.852034243700484j) (68.17923182575718+13.8969435929369j) (69.31376339235392+13.763894024892585j)
(1.3106098462678137+0.14878931152250294j) (2.6215060388995854+0.2976796781852926j) (3.932975676903105+0.446772633354162j) (5.245307371860989+0.596170674258089j) (6.5587920225914855+0.7459777627070244j) (7.873723612299451+0.8962998490820461j) (9.190400036462133+1.047245428613095j) (10.509123970366122+1.1989261401245543j) (11.830203786083286+1.3514574190041366j) (13.153954529769996+1.5049592182245988j) (14.480698971535983+1.6595568139464796j) (15.810768741763688+1.815381715716825j) (17.144505569744332+1.9725727057825708j) (18.48226264282868+2.1312770378500625j) (19.82440610705449+2.2916518331498352j) (21.171316733386472+2.453865721457705j) (22.523391777348483+2.618100787507694j) (23.881047063854496+2.7845549000241587j) (25.24471933336162+2.953444522788398j) (26.614868889780816+3.1250081366332205j) (27.99198259433509+3.2995104407129108j) (29.376577251772996+3.4772475545077444j) (30.76920343418234+3.658553514031965j) (32.170449780013556+3.843808453992898j) (33.580947786369514+4.0334490026252565j) (35.00137707181558+4.227981602495144j) (36.43247100893423+4.427999729828186j) (37.875022482982224+4.634206346834111j) (39.32988927776528+4.847443428107747j) (40.79799813960063+5.068731111353235j) (42.280345780791144+5.299320011078527j) (43.77799370223794+5.5407615950692355j) (45.29205129427244+5.795003350868955j) (46.82363742656992+6.064517797021922j) (48.37380327260376+6.352477028055118j) (49.94338601423752+6.662986566308626j) (51.53274026225981+7.001391229266077j) (53.14125511001473+7.3746545973429845j) (54.76650133872887+7.791775411879987j) (56.40276051452433+8.264099207357233j) (58.03858813196685+8.805127373862788j) (59.65308617199149+9.42886709778717j) (61.21115521707689+10.144746105546858j) (62.66029956213763+10.945965585106984j) (63.93714945713793+11.78948743810592j) (64.99802435188113+12.57710574023146j) (65.87463389704011+13.171270724215384j) (66.70198801845983+13.474083211073928j) (67.65091776790173+13.506448781245291j) (68.82296147013042+13.384552098405704j)
(1.3011516052667318+0.14771530279632272j) (2.602581339122315+0.29552876007807477j) (3.9045680540646077+0.4435389862944589j) (5.2073920573885335+0.5918455229210627j) (6.5113358561808505+0.7405493199651043j) (7.816684923855285+0.8897532397608996j) (9.123728496125242+1.0395625916921996j) (10.432760404955662+1.1900857075975528j) (11.744079959874004+1.34143456912497j) (13.057992887071759+1.4937255002983103j) (14.374812338032436+1.6470799411464756j) (15.694859980998958+1.8016253216018119j) (17.018467190492974+1.9574960592049473j) (18.34597635234192+2.114834709745326j) (19.677742304324163+2.2737933072190692j) (21.014133935589594+2.4345349389161646j) (22.355535971517725+2.5972356137771295j) (23.702350974527228+2.76208649836514j) (25.055001595503168+2.9292966162139074j) (26.4139331146072+3.099096134811507j) (27.77961631381974+3.2717404026300594j) (29.15255072556432+3.4475149500302935j) (30.533268300499458+3.6267417376443625j) (31.922337529859128+3.8097870311469215j) (33.320368038327274+3.9970714123775477j) (34.72801562308831+4.189082618053771j) (36.14598763764785+4.386392149502145j) (37.57504847801281+4.589676949190627j) (39.01602467680067+4.7997479334384066j) (40.46980866590598+5.017587862089154j) (41.937359487398126+5.244401989768487j) (43.41969736364431+5.481686270078881j) (44.917886636724994+5.7313196620034095j) (46.432997367574394+5.995689341247107j) (47.96602846053835+6.277860135680187j) (49.51776213846878+6.581801384908444j) (51.088496882935715+6.912682974872421j) (52.67756726346827+7.277240392775688j) (54.28249635810877+7.684168706444186j) (55.89753603337212+8.144396853097074j) (57.51125860342528+8.670830915283286j) (59.102911110734944+9.276588455905479j) (60.63790382231615+9.969738402691124j) (62.06523182151412+10.741536683399424j) (63.32522739192352+11.546945114509134j) (64.38121206701055+12.288241006113383j) (65.27260840987984+12.83538426957221j) (66.13425050194799+13.10486148029445j) (67.12455143310193+13.1279539937566j) (68.32995233180493+13.018530193825605j)
(1.2916838307323726+0.1466402126237891j) (2.5836375919361747+0.29337568603414244j) (3.876131909572502+0.44030212292022103j) (5.169438807256941+0.5875161165667188j) (6.463832421918402+0.7351156133611956j) (7.759589740060774+0.8832003966246629j) (9.056991362186118+1.0318726000272447j) (10.356322303548776+1.1812372599288903j) (11.657872840218753+1.3314029174281883j) (12.961939410439387+1.4824822828203261j) (14.268825582513536+1.634592977649634j) (15.578843101967236+1.787858372761556j) (16.892313032559223+1.9424085449215722j) (18.20956700786241+2.0983813799409132j) (19.53094861268005+2.255923857225914j) (20.8568149164954+2.4151935597405725j) (22.18753818449943+2.57636046524483j) (23.523507795450197+2.739609090286553j) (24.86513239956883+2.9051410790776835j) (26.212842353614594+3.0731783568959674j) (27.56709247363555+3.2439670044945874j) (28.928365147759838+3.4177820597304254j) (30.297173849959382+3.5949335201332513j) (31.674067088022163+3.7757739124648078j) (33.059632799732874+3.960707922369971j) (34.45450317142694+4.150204753176561j) (35.85935977712202+4.344814127876509j) (37.27493879745982+4.545187190928686j) (38.70203582913053+4.752104046863355j) (40.14150935637524+4.966510345870532j) (41.59428118455801+5.1895662652243475j) (43.06133078182413+5.422712526778208j) (44.54367809643386+5.6677598179458615j) (46.04234523138993+5.927010161327115j) (47.55827998322999+6.203421174977716j) (49.092211287517365+6.500825841588066j) (50.64438403413692+6.824218572952817j) (52.21408231132657+7.180105675673124j) (53.79878822075556+7.576876746255151j) (55.392735556070406+8.025041616621829j) (56.98453428421922+8.536908639679163j) (58.55361498639545+9.124707223418449j) (60.06596890456009+9.795167341189185j) (61.472202349396134+10.537685170404954j) (62.71648174346239+11.30548887242038j) (63.769015620580234+12.001900857267808j) (64.6760897874458+12.504902328159323j) (65.57103665268366+12.744790533220174j) (66.59958903963111+12.761531896286492j) (67.83431101885502+12.665571945112498j)
(1.2822089917660726+0.1455643215417496j) (2.5646797417989977+0.29122101933561456j) (3.847674675781438+0.4370628936949404j) (5.131457560604017+0.5831835995421407j) (6.416294191048155+0.7296780901535999j) (7.702453096151466+0.8766430812752114j) (8.990206272476504+1.0241775435056026j) (10.279829952091086+1.1723832318711764j) (11.57160541384121+1.3213652629061994j) (12.86581984745983+1.4712327513820291j) (14.162767281255174+1.6220995212151643j) (15.46274958556938+1.7740849081695989j) (16.766077565943466+1.927314675962376j) (18.073072161990154+2.0819220725358685j) (19.384065770407314+2.238049059968541j) (20.699403713381102+2.3958477602055734j) (22.019445876823298+2.5554821702176405j) (23.344568546446396+2.7171302152200316j) (24.67516647345346+2.8809862284795758j) (26.01165520536108+3.047263972750185j) (27.35447372065954+3.2162003539286066j) (28.704087407687243+3.3880600255324858j) (30.06099142657692+3.5631411478567134j) (31.42571448540662+3.741782654981669j) (32.798823042665326+3.9243735058430955j) (34.18092590887235+4.111364566117339j) (35.57267914539951+4.303284005369214j) (36.97479102173919+4.5007574266090105j) (38.3880265476849+4.704534412238878j) (39.81321066411963+4.915523825004769j) (41.25122841475363+5.13484111549211j) (42.70301908344016+5.363872142966959j) (44.16955892856961+5.604359691626648j) (45.65182299884427+5.85852096500016j) (47.15070919920561+6.129206616971598j) (48.6668949045848+6.420113349038884j) (50.20057400252731+6.73605989157601j) (51.75098418873426+7.083322745270668j) (53.31557334890272+7.4699848901797425j) (54.88856884575607+7.906135522280324j) (56.458639093630985+8.403484419619682j) (58.005436412405075+8.973377117381338j) (59.49560284419562+9.62122996611707j) (60.88146956759168+10.33467536623619j) (62.11114413832728+11.065487270173884j) (63.16154792272401+11.718579431183857j) (64.08493813395242+12.180358318850299j) (65.01193600441245+12.394221604901434j) (66.07553934832423+12.407191053918845j) (67.3356891051334+12.325387454533757j)
(1.272729629160656+0.14448791822690107j) (2.545712876591499+0.2890653395583861j) (3.8192040002793615+0.433822173557359j) (5.09345854372749+0.578849148891268j) (6.368733994053401+0.7242382385697507j) (7.645290458865013+0.8700831046168187j) (8.923391368804705+1.016479569716263j) (10.20330421321522+1.1635261243469837j) (11.48530131711382+1.3113244792571412j) (12.769660668590648+1.4599801748759063j) (14.056666806886232+1.609603261544476j) (15.346611782792207+1.7603090674066337j) (16.63979620469055+1.9122190746189056j) (17.936530385514633+2.0654619294914354j) (19.237135608256462+2.2201746185928126j) (20.54194553032031+2.376503851224439j) (21.85130775009793+2.5346076996364384j) (23.165585562527333+2.6946575628021194j) (24.485159934007708+2.8568405387043665j) (25.810431730593358+3.0213623156102414j) (27.141824236400186+3.188450727068094j) (28.479786000666824+3.3583601616535876j) (29.824794050277102+3.531377081489848j) (31.177357496864936+3.7078269898466534j) (32.5380215487968+3.8880833071286824j) (33.90737189970213+4.072578779653347j) (35.2860393916633+4.2618202759302495j) (36.674704716703246+4.456408147837701j) (38.07410267948246+4.657061787185812j) (39.485025118105824+4.864653643910287j) (40.90832082971112+5.080254858825915j) (42.34488952757128+5.3051968822545765j) (43.795664531395474+5.5411550722622565j) (45.26157478911151+5.790262288587634j) (46.74346958127663+6.055262651956186j) (48.24197649837782+6.339716904550299j) (49.757241059120126+6.648268220002093j) (51.2884586886562+6.986963125395653j) (52.8330498311987+7.363577491730577j) (54.385247039006416+7.7877793287795445j) (55.93379785676344+8.270680585315413j) (57.45861409850339+8.822750048915205j) (58.92705653891395+9.448121269289352j) (60.29328699726082+10.132768902975656j) (61.50943430776869+10.827302645236827j) (62.558901253484144+11.438750927779978j) (63.49899754742954+11.862237960897255j) (64.45655429593329+12.05343743780224j) (65.55196710401206+12.064881942037028j) (66.83381362089443+11.997659435089812j)
(1.2632483571262094+0.1434112996914248j) (2.526742231061359+0.28690924296080267j) (3.7907277510352686+0.43058086249778993j) (5.0554522769148935+0.5745139751111753j) (6.321165029137577+0.7187975887322853j) (7.588117736535859+0.8635223279370001j) (8.85656530861899+1.0087808851690092j) (10.126766539415316+1.154668505785209j) (11.398984850679646+1.3012835163138552j) (12.67348908315553+1.4487279069883061j) (13.95055434567173+1.5971079818042346j) (15.230462933181622+1.746535092172828j) (16.5135053264423+1.8971264739028713j) (17.799981287925856+2.0490062119810277j) (19.090201070773574+2.202306363771805j) (20.38448676017632+2.3571682792870554j) (21.68317376949591+2.5137441676893393j) (22.986612516671094+2.672198973066104j) (24.295170309896267+2.8327126408837886j) (25.609233474934296+2.9954828810871867j) (26.9292097592516+3.1607285667516716j) (28.255531049523402+3.3286939518028436j) (29.588656437325483+3.499653952028341j) (30.929075660168706+3.6739208168745052j) (32.277312926479894+3.851852634453937j) (33.63393109514583+4.0338642717904705j) (34.99953610804005+4.220441575221495j) (36.37478144192756+4.4121599683968995j) (37.76037210971741+4.609709024525114j) (39.157067322274386+4.813925206075962j) (40.56568018367783+5.025835825181361j) (41.98707149218021+5.246718458859228j) (43.42213242483806+5.478181621892069j) (44.87174682916195+5.722274443279372j) (46.33671667550782+5.981635122942354j) (47.817621590074154+6.2596890072660445j) (49.31456139229113+6.560904164922489j) (50.82669337945554+6.89109743458218j) (52.35141732209213+7.257737734530666j) (53.88298252336986+7.6700723184476045j) (55.41023615357488+8.138617649885473j) (56.91338665711648+8.672975752267025j) (58.36057913883236+9.276033647111813j) (59.70790290620053+9.932223800581687j) (60.911559918793444+10.591289307970852j) (61.96114863444562+11.162866627853681j) (62.91810079261854+11.5509772359232j) (63.90451935018674+11.72265476750523j) (65.0284955459532+11.734503023240704j) (66.32848536780014+11.682048888684994j)
(1.253767865029271+0.14233477148013754j) (2.5077731902942593+0.2847533428750719j) (3.7622540215865636+0.42733988613881296j) (5.017449581323589+0.5701793229130095j) (6.273600870766009+0.71335771358925j) (7.530951289258705+0.85696266399167j) (8.789747276742851+1.001083756516315j) (10.050238986299094+1.1458130134589628j) (11.312680994152906+1.291245401471332j) (12.577333055414039+1.4374793876871221j) (13.844460914864607+1.5846175601380788j) (15.114337183373353+1.7327673277843199j) (16.38724229203745+1.8820417189776315j) (17.66346553795217+2.0325603017032896j) (18.943306237633205+2.184450254838421j) (20.227075006569944+2.337847627339751j) (21.515095186177234+2.492898832356593j) (22.807704442502555+2.649762436553814j) (24.105256564313056+2.808611322564631j) (25.408123491390217+2.9696353260604877j) (26.71669760651062+3.133044480592392j) (28.03139432581141+3.299073046251105j) (29.352655020413362+3.4679845566491814j) (30.680950294574515+3.6400781989609974j) (32.01678362736239+3.815696952619093j) (33.3606953475744+3.9952380663587928j) (34.713266840833484+4.179166668711697j) (36.07512475838018+4.368033609340505j) (37.44694476518957+4.5624990537661025j) (38.82945395397461+4.763363951178929j) (40.22343032602128+4.971612328030317j) (41.62969645992741+5.188468502935978j) (43.04910222845069+5.415474832733704j) (44.48248742270749+5.654597462603867j) (45.93060805984185+5.90836946079412j) (47.39399766017968+6.180081577777839j) (48.872713041231215+6.474027550254297j) (50.36587752306197+6.795795260340348j) (51.87087694235765+7.1525474731554946j) (53.381988816742215+7.55311209317169j) (54.88818017074924+8.007414042201539j) (56.36999241448684+8.52420142054865j) (57.79641779298654+9.10515635848889j) (59.125559997083876+9.733293525701743j) (60.31771655206851+10.357791725138297j) (61.368345506920384+10.891352118027557j) (62.34207405708167+11.246961021026747j) (63.35548632771448+11.402027440008256j) (64.50480803904921+11.41590678632886j) (65.8195767127317+11.378200307998783j)
(1.2442909191419123+0.14125864786868667j) (2.4888112932036264+0.2825982701010257j) (3.733791136253389+0.4241001963183293j) (4.979461585895302+0.5658464719864695j) (6.226055478247585+0.7079202298473478j) (7.473807939096125+0.8504060780923381j) (8.722956997158098+0.9933905117763187j) (9.973744225883825+1.1369623548207326j) (11.226415420857778+1.2812132411085775j) (12.481221320664574+1.4262381446977552j) (13.738418380077555+1.5721359711614384j) (14.998269605632615+1.7190102246445462j) (16.26104546509634+1.8669697685575644j) (17.527024884059585+2.0161297021545797j) (18.796496344906792+2.1666123808660083j) (20.06975910575111+2.3185486156013027j) (21.347124559579523+2.472079095875463j) (22.628917756800334+2.627356094335512j) (23.915479117477474+2.784545527169083j) (25.207166362582146+2.9438294674530328j) (26.504356696067614+3.105409238914856j) (27.80744927065034+3.269509258761352j) (29.116867968301143+3.4363818544320854j) (30.433064518885008+3.6063133563528664j) (31.756521962441457+3.7796318755397245j) (33.08775842406792+3.9567173234928408j) (34.42733110106963+4.138014439699372j) (35.775840235358544+4.324049884076105j) (37.133932616974+4.51545486265832j) (38.50230376162601+4.712995332394394j) (39.88169719305489+4.9176126365346295j) (41.27289800324223+5.130478526500652j) (42.67671563871574+5.35306998544214j) (44.093946918597666+5.587271051228048j) (45.52530330234175+5.835510621228106j) (46.9712740952433+6.100945880266289j) (48.43187582961604+6.387697320378346j) (49.90620199383542+6.701125037989306j) (51.3916311809154+7.0480870798369075j) (52.882480448852036+7.4369943775922245j) (54.367856556909345+7.877185848062358j) (55.8286692276916+8.376571349103534j) (57.23481741007375+8.935674984238833j) (58.546495144150065+9.536226038492122j) (59.728087837287056+10.127142715766823j) (60.78053169249377+10.624604774113658j) (61.7707416934422+10.950522397149928j) (62.80914230183302+11.091650055082642j) (63.9806488881638+11.108905659115127j) (65.30702894177941+11.085746400822238j)
(1.2348203643956004+0.14018325206231422j) (2.469862236030028+0.28044467330056355j) (3.705347655366409+0.42086277167397934j) (4.941499734286636+0.5615167377645177j) (6.1785432043339+0.7024867989049545j) (7.416704980301235+0.8438545891918119j) (8.656214744798909+0.9857035415507809j) (9.897305559900087+1.1281193088301986j) (11.140214512568008+1.2711902219979605j) (12.385183401332544+1.415007794962514j) (13.632459472626623+1.5596672874328636j) (14.882296216341205+1.7052683396834107j) (16.134954231531843+1.8519156962673917j) (17.390702174850066+1.9997200398492883j) (18.64981780619322+2.148798961685471j) (19.912589148293087+2.299278102301915j) (21.179315779489876+2.4512925051165126j) (22.450310281734325+2.6049882379265665j) (23.72589986880723+2.760524353341333j) (25.0064282226018+2.918075280876917j) (26.29225756765859+3.077833772555721j) (27.583771015063597+3.2400145633704724j) (28.88137520488976+3.4048589619249845j) (30.185503268874278+3.5726406607679517j) (31.49661811741636+3.7436731586492202j) (32.815216019226014+3.9183193299964443j) (34.14183037424059+4.097003877258501j) (35.47703545657885+4.280229683432126j) (36.82144968219959+4.468599478831678j) (38.175737561469944+4.662844793922115j) (39.54060879895869+4.8638649481196214j) (40.91681176852947+5.072779890003069j) (42.305116405554394+5.291002108358091j) (43.70627767855846+5.520334535173755j) (45.12096391897878+5.76310302380795j) (46.549622134406995+6.022332447397043j) (47.99223129948204+6.30197144706761j) (49.44785919813573+6.60715393435144j) (50.91388379805562+6.944435297456668j) (52.38467284512052+7.321812830143098j) (53.84949228169171+7.748046560415802j) (55.289654308704556+8.230226587389181j) (56.67602043647286+8.767770889693589j) (57.970939185692686+9.341262833607995j) (59.142845753464826+9.899661684143242j) (60.19773360308647+10.362991550194474j) (61.203930853883065+10.661942619796337j) (62.26521012313158+10.791562028449757j) (63.45582340491108+10.813277722176165j) (64.79084924887198+10.804312344040579j)
(1.2253591261347372+0.1391089163945864j) (2.4509318758394723+0.2782932193918841j) (3.6769323804921608+0.41762861822648695j) (4.903575791794683+0.557191472186488j) (6.1310788038081245+0.6970591277821732j) (7.359660189525735+0.8373102709640405j) (8.589541357322243+0.9780253002351421j) (9.82094693305779+1.1192867272702838j) (11.054105374192583+1.2611796126978765j) (12.289249622989413+1.4037920460761442j) (13.526617806781218+1.5472156808941055j) (14.76645399436722+1.6915463377578894j) (16.009009018911904+1.8368846919508475j) (17.25454137927456+1.983337065479835j) (18.503318233525526+2.1310163488300433j) (19.755616500519245+2.2800430843366195j) (21.0117240877959+2.4305467518627184j) (22.271941266733847+2.582667309088896j) (23.53658221866565+2.736557054162806j) (24.805976778374763+2.892382899136278j) (26.080472403563597+3.0503291705062754j) (27.360436399692393+3.210601091007499j) (28.646258427606476+3.373429148544101j) (29.938353313958714+3.539074629353403j) (31.23716416721632+3.707836691153275j) (32.54316576708049+3.8800614895889503j) (33.85686812908504+4.056154064109648j) (35.17882002525109+4.236593960725871j) (36.50961202479349+4.421955951528924j) (37.849878233273046+4.612937748754644j) (39.2002952256696+4.81039736148946j) (40.56157545938845+5.015403769605273j) (41.93445030793941+5.2293059378103495j) (43.319634044173455+5.453826813568566j) (44.71775333087606+5.6911904930830035j) (46.12921481570139+5.944291008134182j) (47.55396264527275+6.216906840352692j) (48.991042994622056+6.513947736631564j) (50.43783973016196+6.841669099224218j) (51.88878221309087+7.207658862402339j) (53.33331449918311+7.6201068392438005j) (54.75318405673123+8.0853046003026j) (56.120266654644595+8.601620692428666j) (57.39911677927714+9.148637982730634j) (58.56215109793468+9.675652916283507j) (59.61996665994246+10.10684711438512j) (60.641475929285576+10.381451723545666j) (61.7234515597779+10.501751967345163j) (62.930197300405176+10.528772165163234j) (64.27110742660157+10.533519580806802j)
(1.215910211864125+0.13803598252537552j) (2.4320262340089602+0.2761445939423352j) (3.648554359637903+0.414398769960695j) (4.8657018522529+0.5528720644572218j) (6.08367744203472+0.6916389700442388j) (7.302691835974995+0.8307752528750535j) (8.522958246810566+0.9703583072158647j) (9.744692946228506+1.1104675360443368j) (10.968115848356923+1.2511847649213153j) (12.193451130240877+1.3925946976913264j) (13.420927896855824+1.5347854242717391j) (14.650780899243184+1.6778489930038198j) (15.883251315593279+1.8218820629204207j) (17.118587606576554+1.9669866550054496j) (18.35704645796324+2.11327102639521j) (19.598893825564133+2.2608506978205587j) (20.844406099820986+2.4098496729695724j) (22.09387140987146+2.5604018995058726j) (23.347591089559078+2.7126530362255923j) (24.605881330409957+2.8667626105749364j) (25.869075048613556+3.022906677392368j) (27.13752399374692+3.181281125937658j) (28.411601124944458+3.3421058317955166j) (29.69170327294098+3.505629918470154j) (30.978254089532577+3.6721384881279158j) (32.271707251952435+3.8419613130208834j) (33.57254982525532+4.01548416441442j) (34.8813055679956+4.193163716823467j) (36.198537755016616+4.375547333448954j) (37.52485071480857+4.563299556699676j) (38.86088861156422+4.7572378501049775j) (40.2073288186764+4.958381125206847j) (41.56486512844677+5.168015879542514j) (42.93417230296405+5.387786312001616j) (44.315836820870025+5.619816201974891j) (45.71022692199005+5.866870418634324j) (47.11725464796741+6.132559263503915j) (48.53594861526822+6.421570746750244j) (49.9637049959755+6.739863555385463j) (51.39502543165053+7.094621467241543j) (52.8195504162145+7.493474281736464j) (54.21949390002667+7.941938939872913j) (55.56779300501423+8.437395737397555j) (56.83124632594217+8.958577187074113j) (57.98615412364333+9.455403967086452j) (59.0472378745482+9.856472364406924j) (60.08322271417704+10.109229718016568j) (61.18366971709143+10.22216225864671j) (62.40369547914908+10.255114440678765j) (63.747932320153275+10.272989178993532j)
(1.2064767129833809+0.13696480163733105j) (2.41315149968553+0.27399950155786623j) (3.620222892415898+0.4111742894011878j) (4.827890344871167+0.548559941798234j) (6.036354703435746+0.6862281267144219j) (7.245818691470324+0.8242517212393873j) (8.456487411359689+0.9627051480481225j) (9.668568869486995+1.1016647364495258j) (10.88227452981569+1.24120911487343j) (12.097819902415248+1.3814196428841925j) (13.315425174067311+1.522380892429741j) (14.535315889069672+1.6641811901293353j) (15.757723689534346+1.8069132351374864j) (16.982887125865307+1.9506748106575125j) (18.21105254975892+2.0955696118004803j) (19.44247510394953+2.241708218531659j) (20.677419825105705+2.389209250403391j) (21.91616287863222+2.538200750311341j) (23.15899294664649+2.688821858547819j) (24.406212792781695+2.8412248572498826j) (25.658141029355537+2.9955776907637035j) (26.91511411302681+3.1520671020131212j) (28.177488592999495+3.310902572304597j) (29.445643628676816+3.4723213172890777j) (30.719983777188087+3.636594682443508j) (32.00094201806672+3.8040364080518865j) (33.28898291967534+3.975013411482007j) (34.584605737389296+4.149959985192644j) (35.88834702760682+4.329396662689121j) (37.20078199493171+4.513955502670897j) (38.52252313874019+4.704414236143612j) (39.85421360922245+4.901742669244831j) (41.196510626561654+5.10716597130243j) (42.5500506533802+5.322250937561284j) (43.915381489238214+5.549022617505659j) (45.29283492641438+5.790118596341564j) (46.682293609191895+6.048983252318605j) (48.08277258697741+6.330085681318584j) (49.49168660439776+6.639091707234193j) (50.903619943145706+6.982787056107853j) (52.308427165959706+7.368253203294929j) (53.688818148417454+7.800258928303109j) (55.01883343434176+8.275261582037862j) (56.26753996865896+8.771296849363418j) (57.414995339903555+9.239184165419148j) (58.4795485396244+9.612133347096277j) (59.529032229436055+9.845408321428913j) (60.645710754534186+9.952693775588852j) (61.87630030892457+9.99201108266555j) (63.22150809903964+10.02234477213564j)
